A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
179.706009	123.464005	1103.612061	0.612500	-0.630000	-1.500625
179.828003	130.479004	1104.588013	0.608125	-0.577500	-1.491875
182.207001	128.466003	1105.930054	0.560000	-0.511875	-1.487500
181.779999	128.466003	1104.099976	0.595000	-0.630000	-1.526875
182.145996	130.417999	1107.821045	0.590625	-0.608125	-1.487500
178.973999	129.686005	1103.489990	0.581875	-0.533750	-1.461250
180.804001	128.466003	1103.978027	0.704375	-0.590625	-1.531250
179.096008	129.563995	1104.588013	0.621250	-0.643125	-1.505000
181.352997	121.451004	1104.099976	0.608125	-0.538125	-1.421875
181.902008	124.867004	1103.001953	0.577500	-0.586250	-1.360625
180.194000	127.794998	1105.563965	0.564375	-0.616875	-1.404375
180.804001	125.050003	1110.870972	0.581875	-0.555625	-1.509375
179.828003	128.893005	1104.770996	0.437500	-0.612500	-1.509375
178.852005	125.538002	1101.537964	0.560000	-0.581875	-1.518125
181.475006	124.318001	1103.612061	0.520625	-0.643125	-1.456875
177.876007	129.137009	1098.732056	0.490000	-0.581875	-1.465625
182.695007	125.293999	1103.185059	0.481250	-0.704375	-1.452500
178.608002	125.293999	1100.440063	0.599375	-0.651875	-1.500625
179.949997	126.514000	1106.723022	0.616875	-0.673750	-1.386875
182.024002	128.770996	1104.832031	0.590625	-0.691250	-1.347500
185.378998	124.318001	1101.050049	0.616875	-0.590625	-1.509375
178.912994	127.551003	1105.259033	0.599375	-0.564375	-1.518125
177.632004	130.845001	1105.563965	0.603750	-0.616875	-1.522500
172.874008	125.477005	1105.076050	0.573125	-0.529375	-1.610000
181.109009	130.356995	1104.953979	0.586250	-0.507500	-1.421875
178.973999	130.540009	1099.159058	0.638750	-0.616875	-1.561875
182.938995	128.587997	1101.904053	0.656250	-0.603750	-1.491875
179.706009	128.222000	1105.990967	0.647500	-0.595000	-1.583750
177.388000	123.098000	1104.343994	0.673750	-0.651875	-1.557500
181.475006	126.209000	1100.562012	0.700000	-0.603750	-1.413125
179.218002	125.293999	1103.916992	0.616875	-0.481250	-1.465625
182.328995	129.746994	1103.001953	0.673750	-0.599375	-1.382500
184.585999	127.612000	1102.391968	0.669375	-0.595000	-1.535625
184.830002	128.100006	1108.552979	0.621250	-0.595000	-1.649375
181.779999	126.391998	1103.855957	0.643125	-0.621250	-1.513750
184.647003	132.065002	1104.466064	0.643125	-0.673750	-1.439375
