A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
18.910000	122.854004	1079.760986	8.999375	-2.751875	3.233125
18.910000	122.854004	1069.635010	-3.893750	-3.832500	3.233125
18.544001	103.334000	1069.635010	-12.271875	-4.265625	4.252500
-11.224000	81.679001	1070.306030	-15.610000	-4.169375	1.986250
-6.893000	90.219002	1094.645020	-13.300000	-10.762500	1.780625
22.691999	94.000999	1111.176025	-11.156250	-10.552500	0.660625
26.535000	94.428001	1127.768066	-11.825625	-13.138125	1.885625
57.096001	101.808998	1134.051025	-11.458125	-13.151250	2.279375
75.701004	84.790001	1125.389038	-7.791875	-9.275000	0.905625
64.355003	91.682999	1128.195068	-8.198750	-6.230000	-1.645000
61.732002	66.917000	1131.489014	-8.618750	-4.396875	-1.583750
64.965004	46.970001	1132.037964	-8.133125	-5.381250	-2.572500
65.879997	28.670000	1126.914062	-4.388125	-1.745625	-1.890000
51.605999	24.034000	1132.953003	0.870625	0.385000	-2.935625
47.945999	27.877001	1129.719971	4.501875	-0.783125	-3.653125
58.804001	32.879002	1099.098022	7.660625	-2.257500	-5.582500
45.811001	28.548000	1103.551025	11.405625	-3.810625	-6.278125
73.321999	53.618999	1104.709961	11.935000	-4.576250	-7.958125
67.771004	65.879997	1130.817993	9.835000	-6.405000	-6.356875
76.067001	76.982002	1159.244019	6.225625	-9.848125	-6.160000
81.434998	68.502998	1158.878052	-0.056875	-8.295000	-4.296250
80.520004	55.815002	1183.338989	-1.911875	-6.737500	-3.653125
82.837997	46.542999	1186.755005	-1.793750	-2.327500	-5.145000
73.504997	64.660004	1192.123047	-1.185625	0.752500	-4.655000
75.945000	54.961002	1180.289062	-1.308125	2.454375	-4.655000
65.574997	50.751999	1165.222046	-2.030000	4.493125	-3.281250
81.496002	39.589001	1156.133057	-1.216250	6.571250	-1.828750
65.148003	33.244999	1138.381958	-1.955625	7.030625	-0.065625
71.065002	30.866001	1135.942017	-1.995000	8.583750	-0.048125
57.827999	13.908000	1126.974976	-1.273125	11.353125	1.001875
51.179001	25.620001	1123.010010	-0.087500	11.291875	1.233750
50.996002	21.960001	1113.067017	-1.176875	9.778125	3.259375
47.824001	10.675000	1109.468018	0.586250	10.241875	2.760625
29.646000	19.825001	1094.583984	1.330000	11.077500	3.403750
33.733002	29.219000	1101.110962	0.682500	6.724375	5.442500
28.792000	25.742001	1088.545044	2.454375	6.256250	3.893750
18.605000	28.609001	1080.370972	4.519375	3.622500	3.526250
13.481000	40.504002	1093.364014	7.717500	-0.577500	5.302500
15.921000	42.090000	1072.928955	8.715000	-3.040625	8.185625
3.233000	66.429001	1079.883057	4.038125	1.155000	8.461250
-3.843000	47.091999	1100.379028	-2.839375	0.376250	6.593125
6.161000	43.431999	1106.967041	-6.685000	-0.297500	4.427500
-10.980000	45.932999	1099.281006	-3.841250	-0.813750	0.560000
