A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
5.978000	289.261993	1068.049072	-1.955625	5.954375	-9.025625
-7.686000	293.593018	1076.588989	-0.700000	3.001250	-6.221250
0.671000	306.097992	1083.055054	-1.601250	-0.017500	-4.060000
40.320999	312.990997	1078.114014	-1.115625	-2.489375	-3.591875
25.375999	320.799011	1073.478027	-3.290000	2.275000	-5.219375
16.653000	343.490997	1050.847046	-4.900000	4.698750	-6.282500
-7.503000	475.373016	954.650024	-7.157500	5.565000	-4.274375
-75.091003	576.755005	743.041016	-22.745625	1.601250	-0.275625
-78.445999	548.207031	609.939026	-33.490623	22.111250	-4.121250
-52.338001	459.269012	503.127991	-28.993126	32.383751	2.555000
-97.722000	328.119019	528.565002	-26.061874	16.139376	1.330000
8.174000	271.632996	536.129028	-18.523750	7.568750	-6.343750
122.182999	176.167999	680.699036	-8.798125	-3.517500	12.770625
172.691010	147.925003	1061.827026	19.573750	-21.118126	19.298124
171.044006	51.484001	1066.951050	41.076874	-24.119375	5.092500
161.833008	134.505005	1377.135986	29.828751	-30.266251	-9.730000
222.283997	265.654999	1421.300049	25.226250	-57.198750	-15.032500
124.074005	252.417999	1430.145020	21.315001	-69.391876	-10.381875
102.175003	290.420990	1378.112061	11.983125	-37.861252	-6.142500
89.243004	142.190994	1475.895020	0.770000	-25.493126	-5.976250
37.942001	120.841003	1344.867065	-3.259375	-8.028125	-27.317499
26.901001	173.910995	1389.458008	0.126875	-3.570000	-30.231251
50.569000	140.056000	1337.364014	-5.175625	-18.068750	-23.130625
71.796997	188.734009	1288.442017	-10.158750	-38.438751	-17.994375
159.637009	193.065002	1273.436035	-12.446875	-42.389374	-10.972500
195.016998	133.589996	1237.812012	-10.150000	-14.870625	-13.523125
204.654999	160.796005	1198.588989	-1.986250	6.230000	-13.068125
155.550003	174.826004	1147.776001	0.218750	10.342500	-9.458750
155.550003	173.362000	1090.375000	0.953750	8.938125	-8.557500
175.009003	212.707001	1049.749023	-0.844375	6.558125	-7.726250
159.332001	201.848999	1074.759033	-2.926875	-0.730625	-4.458125
178.181000	224.785004	1060.424072	-2.205000	-3.976875	-4.344375
187.574997	254.003998	1074.088013	-2.830625	-3.565625	-5.674375
172.264008	244.182999	1088.118042	-2.611875	-4.641875	-4.151875
155.306000	229.970001	1098.244019	-0.577500	-2.100000	-1.163750
166.164001	232.166000	1088.789062	0.826875	-0.179375	-0.280000
169.275009	222.223007	1103.489990	1.920625	-1.159375	1.058750
170.556000	229.421005	1109.041016	1.146250	1.526875	-1.421875
24.034000	372.954010	1048.589966	4.606875	-0.008750	0.026250
-11.346000	452.376007	1060.790039	1.736875	5.376875	-1.666875
-27.694000	472.567017	1002.413025	1.023750	12.411875	-2.813125
-43.431999	541.984985	912.987000	0.315000	9.327500	-4.834375
-40.748001	549.427002	827.587036	-5.171250	14.866250	-3.185000
-98.759003	468.235992	829.234009	-13.300000	20.212500	-8.391250
-1.403000	526.064026	647.880981	-13.081250	22.776251	-25.751249
-120.597000	482.326996	487.572998	-20.628124	20.461876	-29.268749
-108.702003	366.304993	450.729004	-32.396873	7.665000	-15.855000
