A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
-172.324997	191.540009	1121.667969	4.305000	-1.098125	-0.809375
-154.574005	188.124008	1075.186035	2.331875	-0.074375	-1.750000
-208.193008	186.416000	1107.394043	-0.153125	-0.669375	0.463750
-167.688995	157.136002	1094.766968	-0.306250	-0.822500	-2.826250
-187.757996	162.931000	1115.506958	0.949375	-3.185000	-2.559375
-144.813995	176.900009	1078.052979	1.911875	-3.053750	-1.343125
-86.620003	245.037003	990.213013	6.798750	7.135625	1.500625
-121.877998	358.009003	877.424011	14.673750	14.962500	-0.743750
-136.152008	437.492004	705.892029	19.346251	14.284375	-13.860000
-181.292007	514.840027	703.085999	14.918750	-0.481250	-8.855000
-111.934998	494.466003	647.270996	9.257500	-19.044374	-7.091875
-119.743004	436.333008	643.671997	4.646250	-22.513750	-14.017500
-79.483002	436.882019	707.905029	1.763125	-27.991249	-16.944374
-12.383000	389.424011	695.278015	8.159375	-33.092499	-24.688126
84.729004	335.195007	860.100037	0.166250	-37.611874	-32.506248
23.180000	284.869995	855.463989	-15.058750	-47.775002	-48.282501
101.260002	158.600006	1005.890015	-10.543750	-61.223751	-45.412498
260.897003	154.208008	1153.815063	-16.953125	-83.348122	-56.236252
327.386993	11.468000	1174.188965	-12.398750	-92.662498	-65.935623
356.484009	0.915000	1366.094971	0.669375	-92.907501	-78.273125
277.306000	15.250000	1234.091064	-3.456250	-68.171249	-75.328751
388.204010	-3.782000	1488.338989	2.944375	-63.476875	-56.415627
385.886017	-54.046001	1347.612061	23.677500	-46.252499	-50.478748
321.592010	120.597000	1388.299072	30.148125	-44.948750	-33.656876
492.757996	37.637001	1460.279053	20.890625	-55.680626	-11.956875
336.963989	24.583000	1287.709961	19.341875	-31.911249	-13.221250
420.106995	57.096001	1454.849976	10.937500	-30.861250	-7.603750
438.407013	72.101997	1389.823975	2.690625	-5.250000	-2.283750
254.796997	37.453999	1243.240967	11.095000	38.727501	-5.162500
174.337997	244.548996	1310.097046	12.670000	63.065624	-13.418125
-30.988001	99.002998	1190.902954	-11.493125	44.541874	-26.643749
71.553001	155.244995	1222.073975	-16.493750	8.981875	-17.911249
154.878998	194.285004	1148.447021	-9.283750	-5.232500	-13.912500
165.554001	160.063995	1122.461060	-1.260000	-3.106250	-9.270625
213.255997	179.035004	1113.188965	-4.379375	-5.713750	-8.509375
236.619003	174.826004	1085.860962	-2.550625	0.293125	-5.066250
243.695007	187.757996	1078.175049	2.629375	-1.045625	-0.183750
253.333008	201.788010	1056.458984	4.725000	1.063125	2.362500
-193.431000	242.658005	1082.261963	-0.581875	-8.610000	1.050000
-199.653000	230.275009	1077.138062	-0.262500	-5.101250	-0.533750
-186.416000	233.081009	1073.112061	-1.277500	-2.353750	-2.012500
-204.106003	236.497009	1070.306030	-0.774375	-0.026250	-4.143125
-177.143997	261.751007	1033.279053	2.673125	3.906875	-6.571250
-194.346008	299.937012	989.968994	2.896250	8.719375	-1.085000
-213.622009	310.123993	977.768982	-0.971250	3.618125	-1.592500
-160.247009	397.781006	883.523987	0.883750	4.948125	-8.728125
-195.809998	431.819000	763.415039	8.303750	11.060000	-11.291875
-183.975998	434.381012	686.005981	14.980000	3.443125	-15.754375
-188.490005	436.515991	658.861023	17.093124	-3.815000	-12.595625
-141.641998	410.713013	662.520996	16.747499	-14.778750	-5.635000
-99.307999	374.113007	732.061035	16.611876	-26.298124	1.929375
-119.804001	333.852997	810.934021	3.898125	-33.993752	-2.349375
-28.182001	274.927002	887.306030	5.005000	-42.393749	-15.487500
40.564999	272.182007	984.356995	-2.594375	-49.087502	-23.848125
-6.344000	277.733002	1024.983032	-4.620000	-45.871876	-40.333126
139.384995	286.882996	1088.239990	-0.249375	-58.454376	-36.889999
102.418999	222.283997	1201.395020	-4.445000	-61.477501	-40.897499
167.201004	180.987000	1238.117065	-3.548125	-64.610001	-44.034374
129.869003	179.828003	1292.406982	-14.542500	-63.848751	-39.370625
176.290009	84.545998	1341.817017	-14.542500	-59.290001	-52.731876
263.093018	151.585007	1332.789062	-8.076250	-59.290001	-52.731876
263.093018	151.585007	1296.432983	5.411875	-56.380627	-46.913124
190.625000	140.483002	1296.432983	10.521875	-53.786251	-33.302502
278.891998	136.884003	1298.079956	34.623749	-28.608126	-23.764999
102.418999	165.065994	1262.456055	32.681252	-19.048750	-17.666250
108.640999	186.233002	1300.581055	29.185625	-32.396873	-28.621250
289.750000	347.516998	1278.499023	21.966875	-52.854374	-17.206875
204.899002	168.298996	1248.060059	0.866250	-53.274376	-8.426250
251.076004	239.913010	1292.712036	-12.258750	-35.844376	-16.856874
267.302002	195.322006	1281.549072	-12.162500	-15.750000	-18.143126
210.999008	224.602005	1227.990967	-11.239375	8.990625	-19.236876
178.119995	161.162003	1288.076050	-12.880000	0.350000	-10.075625
237.656006	118.035004	1262.151001	-10.434375	-7.293125	-8.977500
193.492004	214.415009	1194.562988	-9.275000	2.817500	-10.985625
193.369995	191.966995	1154.058960	-9.003750	4.681250	-7.511875
194.834000	218.746002	1087.141968	-2.458750	8.955625	-2.261875
-243.938995	204.960007	1055.177979	-2.734375	-6.838125	-3.255000
-262.178009	220.210007	1075.734985	-3.206875	-8.483125	-3.906875
-216.184006	205.570007	1080.859009	-1.824375	-5.709375	-0.153125
