A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
-315.065002	4.209000	1054.506958	4.060000	-4.690000	-5.954375
-298.290009	1.708000	1065.547974	2.428125	-6.588750	-3.898125
-275.049011	13.908000	1074.759033	0.997500	-5.079375	-1.150625
-285.662994	-4.880000	1077.808960	-1.938125	0.236250	-0.332500
-311.404999	13.542000	1087.447021	-1.430625	0.385000	-1.531250
-268.033997	-15.311000	1067.622070	-0.490000	0.166250	-0.910000
-261.751007	21.167000	1017.968018	1.955625	7.406875	-3.570000
-249.367996	65.514000	970.388000	5.551875	5.162500	-2.931250
-182.817001	104.981003	872.788025	3.924375	5.534375	-0.966875
-245.708008	132.736008	870.470032	8.745625	10.486875	0.402500
-219.600006	178.486008	824.109985	8.548750	6.059375	4.965625
-308.843018	164.334000	879.437012	12.193125	4.930625	-0.778750
-266.204010	195.566010	896.333984	7.936250	0.875000	-2.747500
-307.623016	158.660995	933.361023	12.556250	-1.150625	-9.174375
-248.270004	174.337997	948.549988	13.225625	-12.118750	-13.693750
-319.700989	114.680000	1021.505981	10.648750	-15.771875	-16.257500
-273.402008	188.367996	1014.002991	10.911250	-13.995625	-15.404375
-274.011993	115.473000	1049.505005	18.729376	-19.766251	-22.627501
-295.423004	179.949997	1059.143066	18.523750	-24.784374	-27.636875
-230.275009	81.313004	1036.207031	4.475625	-35.244999	-30.463125
-227.347000	93.452003	1167.844971	0.599375	-31.959375	-25.226250
-87.108002	11.102000	1152.046021	1.032500	-24.858749	-40.814377
-198.615997	30.683001	1193.648071	-5.026875	-15.050000	-36.955624
-71.187004	-27.023001	1186.389038	-9.156875	-9.856875	-31.430000
-228.872009	-58.316002	1281.732056	-1.216250	-1.793750	-31.482500
-173.544998	-120.902000	1315.831055	8.754375	-4.081875	-28.490000
-220.820007	-124.318001	1387.872070	19.455626	-10.963750	-27.470625
-257.359009	-114.741005	1344.623047	18.143126	-15.365000	-35.805000
-178.852005	-75.579002	1245.315063	11.226250	-24.609375	-25.471251
-177.266006	-66.306999	1191.756958	2.611875	-6.549375	-22.504999
-163.602005	-77.165001	1097.511963	-11.593750	17.924376	-23.279375
-193.248001	-34.892002	1053.104004	-14.822500	20.610624	-17.688126
-209.108002	-84.667999	1059.020996	-5.350625	6.890625	-4.055625
-277.244995	-66.306999	1072.501953	1.496250	-1.535625	4.134375
-269.803009	-74.237000	1125.755005	0.739375	-9.576875	4.952500
-268.278015	-35.075001	1144.299072	2.156875	-13.186250	-2.104375
-212.035995	-36.478001	1157.170044	-0.052500	-20.352501	-8.172500
-167.139999	7.320000	1157.901978	-5.683125	-20.199375	-9.948750
-203.496002	-39.161999	1077.442993	6.094375	-0.192500	0.651875
-209.779007	-36.173000	1073.966064	7.371875	-1.680000	1.124375
-207.643997	-5.734000	1051.457031	7.113750	0.485625	1.846250
-252.783997	-48.617001	1088.789062	5.075000	-0.660625	3.876250
-210.694000	-47.214001	1092.571045	5.871250	-3.635625	2.633750
-136.274002	0.732000	1015.283997	8.658125	-3.521875	-1.474375
-80.946999	152.255997	881.267029	8.658125	-3.521875	0.555625
