A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
126.758003	32.330002	1102.941040	1.312500	0.931875	3.640000
134.382996	30.378000	1115.812012	3.027500	0.271250	2.725625
131.028000	48.312000	1120.265015	2.436875	-2.051875	2.559375
133.346008	51.545002	1124.046997	0.761250	-1.220625	2.533125
123.890999	20.374001	1105.563965	-0.831250	2.016875	3.574375
85.460999	-35.685001	1132.526001	1.474375	3.193750	5.635000
49.227001	-148.108002	1142.224976	12.591250	1.417500	3.005625
76.250000	-268.338989	1208.104980	10.902500	0.323750	8.540000
142.557007	-344.283997	1143.628052	17.714375	1.115625	15.684375
141.154007	-306.158997	1135.393066	25.703125	1.531250	27.943125
178.546997	-284.565002	1099.463989	28.363125	1.500625	48.002499
188.184998	-300.119995	1117.276001	30.751875	3.753750	62.785625
181.719009	-140.604996	1096.414062	33.652500	4.917500	69.387497
189.039001	-59.230999	1091.656006	23.598749	-10.250625	77.476875
227.102997	-69.967003	1034.499023	16.629375	-22.815624	81.554375
272.670013	15.433001	1081.407959	-6.409375	-12.565000	62.860001
398.330017	85.460999	1171.687988	-31.885000	-1.968750	44.541874
270.839996	103.578003	1111.297974	-33.551876	-16.506874	32.025002
307.378998	107.055000	1137.284058	-29.268749	-24.500000	32.659374
317.566010	205.997009	1175.409058	-19.350624	-23.695000	36.614376
378.688019	279.136017	1104.282959	-11.488750	-17.412500	42.612499
287.675995	343.674011	1022.238037	-1.360625	4.370625	49.201248
264.191010	365.572998	1127.401978	8.872500	1.592500	55.155624
253.943008	396.256012	1017.358032	14.398125	-5.254375	49.419998
249.856003	349.774017	999.057983	11.773125	-8.395625	44.778126
295.362000	306.281006	1081.591064	4.711875	-5.928125	28.402500
251.747009	249.794998	1042.062988	6.895000	-6.510000	10.276875
266.204010	191.479004	1088.362061	10.290000	-11.978750	-7.660625
204.960007	190.930008	1109.406982	14.135625	-18.633125	-17.364374
263.153992	185.257004	1100.623047	11.169375	-22.058750	-18.121250
276.696014	146.583008	1120.875000	8.295000	-18.449375	-12.337500
280.173004	125.233002	1089.947998	0.756875	-12.880000	-7.533750
290.054993	42.700001	1145.763062	1.133125	-11.576250	-3.552500
310.550995	77.409004	1116.177979	4.983125	-12.363750	-6.741875
313.235016	89.181999	1074.026978	2.117500	-12.306875	-8.133125
330.253998	66.673004	1114.896973	0.065625	-10.902500	-11.147500
371.307007	94.793999	1057.191040	-3.368750	-5.149375	-12.280625
344.710999	74.298004	1062.437012	-6.619375	-0.546875	-10.066875
148.718002	30.439001	1116.177979	10.596250	16.030001	7.813750
