A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
78.202003	131.272003	1088.789062	-2.095625	-5.884375	-0.240625
98.027000	118.401001	1120.813965	-3.246250	-4.335625	-1.023750
101.687004	104.798004	1121.911987	-3.031875	-4.239375	-1.675625
112.849998	124.500999	1118.862061	-1.736875	-0.249375	-1.478750
89.121002	89.181999	1106.844971	0.262500	-0.555625	-1.588125
81.923004	94.488998	1111.847046	3.556875	-1.631875	-3.504375
83.936005	5.917000	1132.343018	2.970625	-4.340000	-1.063125
88.999001	-105.042000	1145.823975	11.488750	-4.773125	-4.659375
97.783005	-349.957001	1218.291992	15.137500	-7.923125	-8.041250
110.166000	-396.865997	1189.255981	26.814375	-6.881875	-5.171250
111.386002	-335.744019	1150.520996	27.186251	4.392500	-0.953750
56.547001	-300.669006	1112.578979	13.479375	4.900000	4.913125
195.688004	-207.766006	1084.885010	10.320625	-6.133750	13.685000
117.363998	-117.852005	1114.225952	11.585000	-0.896875	25.449375
238.388000	-49.105000	1166.015015	1.981875	7.074375	35.551250
251.320007	9.882000	1141.614990	-0.376250	6.479375	58.712502
285.907013	134.809998	1207.860962	0.109375	-2.887500	54.315624
382.042999	173.300995	1170.406982	-2.563750	-4.436250	65.174377
297.375000	197.701004	1155.583984	12.569375	7.148750	68.372498
282.429993	209.596008	1079.333984	13.142500	16.104376	56.656250
342.209991	392.596008	1073.661011	-4.908750	26.285000	54.866875
248.391998	319.457001	1048.041016	-8.286250	29.789375	37.778126
85.460999	392.718018	992.653015	-23.935625	24.990000	27.046249
211.059998	349.225006	1140.151001	-19.368126	3.250625	34.711250
136.701004	291.397003	1061.888062	14.389375	-5.158125	25.003124
118.461998	466.222992	1098.182983	-2.769375	6.431250	23.883125
212.402008	514.351990	1071.098999	-9.909375	-21.704374	15.277500
122.915001	607.437988	1056.520020	-11.488750	-15.526875	2.743125
105.042000	517.096985	1155.523071	-16.034374	-5.075000	3.373125
96.563004	408.212006	1127.828979	5.096875	-11.611250	5.131875
57.522999	221.796005	1110.078003	9.196250	10.141250	8.763125
34.952999	224.785004	1129.415039	22.465626	33.845001	-4.716250
-32.390999	171.227005	1057.922974	20.816250	34.505627	-8.820000
4.819000	219.600006	1078.175049	15.491875	12.075000	-3.661875
9.577000	163.419006	1078.723999	8.277500	-11.427500	1.286250
86.375999	189.587997	1113.799072	-2.323125	-16.913750	8.058750
108.275002	141.276001	1139.785034	-4.191250	-14.306250	9.598750
39.345001	31.049000	1098.305054	5.219375	-2.607500	4.497500
42.761002	72.041000	1102.087036	-0.354375	-7.043750	5.499375
80.581001	11.712000	1099.586060	-4.869375	-12.814375	4.755625
108.214005	41.602001	1113.128052	-4.051250	-8.295000	1.544375
99.979004	-37.698002	1124.108032	-2.021250	-0.043750	2.165625
72.651001	-125.721001	1179.068970	7.783125	2.226875	-3.788750
82.777000	-308.843018	1176.690063	9.191875	3.657500	-9.043125
73.749001	-339.648010	1187.120972	7.148750	9.979375	-4.401250
100.894005	-476.776001	1084.275024	9.677500	23.922501	4.663750
17.507000	-359.229004	1094.706055	21.420000	27.658751	11.335625
45.872002	-366.792999	1061.156006	28.708750	29.680000	20.247499
24.948999	-283.710999	1062.619995	29.837500	14.380625	33.438126
57.218002	-185.257004	1062.254028	18.690001	-3.329375	35.494373
207.278000	-78.812004	1051.945068	-4.449375	-13.090000	49.157501
55.693001	30.378000	1016.869995	-38.044998	-16.865625	46.926250
324.093018	-63.806000	1180.289062	-33.171249	-34.615002	62.006874
229.725998	189.039001	1142.591064	-3.675000	-24.416876	63.279999
251.259003	142.007996	1212.375000	7.866250	7.240625	71.767502
206.790009	253.333008	1239.031982	20.046249	19.232500	83.518753
54.716999	171.287994	1172.541992	21.437500	28.984375	72.489372
136.822998	208.436996	1220.976074	15.968750	9.795625	72.948753
113.764999	271.084015	1124.962036	21.441875	-1.701875	52.666248
101.320999	307.013000	1079.578003	21.393749	1.535625	53.978748
274.683014	374.235016	1105.076050	28.109375	-5.411875	38.919998
111.203003	375.028015	1046.942993	28.341249	10.246250	32.698750
174.826004	480.924011	1096.841064	15.596875	11.221875	34.365623
134.749008	347.516998	1101.477051	11.558750	2.025625	36.365002
106.689003	368.013000	1126.487061	19.591249	-0.840000	28.743750
64.111000	402.539001	1033.706055	19.608749	-7.621250	20.702499
111.141998	376.796997	1020.957031	10.880625	-4.261250	14.175000
91.377998	386.191010	1044.747070	11.991875	-5.149375	3.023125
9.882000	370.514008	1027.362061	5.595625	8.233750	0.008750
5.978000	377.894989	1083.848022	9.686250	11.843125	-2.712500
-35.319000	301.828003	1084.213989	9.861250	8.439375	-2.695000
-28.609001	319.822998	1073.295044	8.456875	4.173750	-1.977500
-45.993999	261.019012	1093.302979	-0.875000	0.179375	2.165625
19.947001	283.222992	1102.941040	3.425625	-5.678750	-0.385000
107.542999	-185.501007	1194.197021	-5.035625	-16.686251	-7.135625
