A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
29.341000	158.844009	1153.815063	-1.968750	-3.128125	2.817500
65.696999	249.246002	1154.729980	-11.252500	-9.248750	12.818750
54.473000	431.270020	1151.924072	-16.865625	-8.820000	16.511250
75.457001	453.535004	1053.409058	-22.907499	1.666875	22.325624
5.917000	395.584991	1052.615967	-24.867500	0.083125	23.922501
40.564999	386.313019	1043.405029	-22.990625	-5.175625	14.039375
89.121002	309.514008	976.731995	-12.350625	6.330625	6.925625
80.825005	253.455002	1083.725952	-1.557500	22.732500	-5.481875
85.460999	248.391998	1109.162964	-4.423125	13.895000	-29.071875
166.347000	192.455002	1113.555054	4.974375	9.821875	-36.592499
61.305000	40.077000	1159.244019	13.531875	8.723750	-43.111252
144.264999	11.773000	1207.800049	16.069374	-9.318750	-41.098751
134.992996	-24.705000	1168.088989	26.411875	-25.672501	-44.200626
201.238998	-157.563004	1187.609009	31.303125	-21.835625	-53.300625
296.093994	-197.457001	1267.092041	13.103125	-27.545000	-91.905624
225.516998	-223.199005	1225.428955	10.985625	1.417500	-95.716248
88.633003	-185.013000	1229.088989	8.732500	9.082500	-95.471252
150.425995	-221.430008	1149.239990	6.685000	-6.111875	-86.467499
59.902000	-231.128998	1176.690063	7.949375	5.096875	-62.733124
70.882004	-315.431000	1146.190063	11.506250	3.675000	-64.211876
64.233002	-221.552002	1092.692993	13.339375	-13.842500	-48.317501
56.913002	-233.081009	1088.849976	12.245625	-1.758750	-27.510000
32.635002	-266.570007	1088.239990	20.094376	0.621250	-22.666876
-13.176001	-238.266006	1149.849976	16.314375	-15.767500	-11.042500
-13.420000	-132.979996	1133.989990	6.492500	-7.966875	-5.748750
-21.410999	-96.196999	1126.609009	6.588750	5.954375	-4.283125
-42.456001	-48.799999	1166.990967	2.069375	1.128750	-2.756250
-4.087000	-44.591000	1115.812012	-5.481875	-3.570000	-0.656250
-8.662000	-9.089000	1132.404053	-5.910625	-3.644375	2.883125
43.737000	-20.923000	1125.510986	-6.006875	-2.576875	2.380000
18.361000	45.811001	1107.515991	-1.378125	7.866250	1.351875
30.988001	62.098000	1133.135986	2.874375	10.333750	-0.708750
18.483000	101.808998	1099.586060	1.890000	4.624375	1.553125
86.863998	82.777000	1127.097046	-5.709375	-0.126875	-5.971875
97.234001	81.496002	1128.255981	-7.043750	-1.347500	-2.909375
90.584999	56.547001	1132.343018	-4.576250	-2.865625	-1.771875
140.971008	70.760002	1124.901001	-0.896875	-1.907500	-4.921875
163.053009	130.540009	1116.848999	0.446250	0.840000	-7.288750
190.807999	262.483002	1141.980957	-1.102500	1.487500	-7.809375
208.132004	420.167999	1134.051025	-7.026250	2.458750	-7.336875
241.255005	520.390991	1141.859009	-18.033751	1.623125	0.328125
210.084000	508.679016	1099.525024	-23.926874	7.923125	6.400625
218.563004	437.187012	1075.369019	-21.096251	13.348125	1.006250
209.046997	358.436005	1077.381958	-18.283125	11.401250	-4.208750
217.098999	221.307999	1086.593018	-7.796250	11.064375	-4.886875
168.360001	114.192001	1045.967041	-4.913125	5.372500	-0.196875
221.857010	10.797000	1083.177002	5.744375	-3.451875	-14.647500
207.156006	-75.334999	1137.467041	-0.673750	-12.945625	-44.852501
278.709015	-179.156998	1138.625977	-14.376250	-20.479376	-74.921875
266.631012	-232.471008	1065.853027	-9.292500	-13.781250	-89.455627
288.225006	-108.214005	1184.864014	-9.695000	-16.520000	-65.533127
284.260010	-160.125000	1086.654053	-20.706875	-6.286875	-46.243752
295.606018	-331.718018	1152.717041	-15.741250	7.358750	-17.346874
193.553009	-368.989014	1277.218018	4.011875	29.741249	-23.590000
72.651001	-448.472015	1110.993042	12.635000	52.692501	-46.816875
-4.758000	-466.894012	1147.714966	7.603750	52.259377	-43.876877
15.677000	-367.403015	1013.637024	-9.393125	27.619375	-16.625000
-87.656998	-309.636017	1042.612061	-0.030625	21.231874	-10.775625
-97.904999	-341.966003	1049.139038	15.579375	12.302500	-21.577499
-102.358002	-239.303009	1047.004028	22.133125	3.185000	-21.490000
-86.010002	-158.417007	1082.445068	23.795626	-8.115625	-20.203751
-47.153000	-159.087997	1064.816040	16.808750	-11.143125	-13.230000
-45.383999	-61.061001	1098.305054	9.222500	-4.466875	-7.004375
0.610000	-66.612000	1110.443970	8.566250	-3.841250	-9.721250
12.200000	-59.597000	1098.549072	3.915625	-0.870625	-5.350625
38.674000	-38.612999	1111.420044	-0.288750	-0.135625	-2.301250
25.742001	-18.971001	1094.462036	-2.944375	7.625625	-0.638750
16.775000	-19.398001	1106.052002	-2.590000	4.020625	1.054375
28.914000	0.793000	1102.270020	0.813750	0.844375	4.147500
27.938000	-14.762000	1115.567993	3.001250	-1.920625	5.376875
32.269001	28.059999	1112.395996	2.655625	-4.781875	4.690000
-50.325001	-22.387001	1113.921021	1.881250	-6.300000	2.161250
11.468000	128.466003	1126.914062	7.984375	-21.647499	-0.993125
6.832000	2.440000	1135.270996	2.537500	-8.662500	3.609375
67.954002	145.606995	1135.697998	6.356875	-6.549375	4.571875
-11.224000	-21.899000	1146.433960	6.356875	-6.549375	1.356250
64.781998	177.632004	1200.662964	-3.106250	0.035000	1.356250
64.781998	177.632004	1100.867065	5.512500	-5.215000	-0.306250
16.836000	138.897003	1100.867065	-2.572500	0.980000	1.006250
20.923000	287.248993	1191.452026	-6.151250	1.881250	10.513125
84.912003	514.840027	1134.172974	-10.425625	-8.365000	16.769375
55.875999	573.156006	1016.809021	-21.091875	8.120000	23.773750
17.995001	534.786987	1102.941040	-27.811874	15.981875	35.275623
-41.541000	521.062012	1101.660034	-24.565624	21.721874	24.740625
-20.313000	451.339020	1047.552979	-23.489374	26.630625	11.112500
112.911003	276.085999	1052.188965	-0.774375	12.757500	11.217500
-70.333000	105.774002	1015.710999	4.051250	-17.780001	-6.418125
133.468002	-13.481000	1120.936035	18.305000	-48.400623	-10.381875
228.932999	-105.042000	968.984985	17.005625	-53.305000	-42.708752
242.169998	-121.756004	1221.159058	10.386250	-38.211250	-60.248123
292.251007	-70.577003	1167.844971	1.150625	-28.415625	-82.809998
238.693008	-55.875999	1122.644043	-1.168125	-23.393126	-74.300629
210.266998	-195.322006	1236.896973	10.657500	-9.301250	-65.533127
134.565994	5.124000	1157.657959	6.256250	-4.571875	-77.844376
152.012009	-202.459000	1133.807007	-6.899375	-14.813750	-63.000000
74.176003	-150.731003	1191.573975	-9.305625	-9.537500	-59.902500
183.975998	-287.127014	1086.958984	-3.618125	12.490625	-66.902496
57.462002	-248.209000	1155.401001	-2.375625	4.983125	-52.255001
132.613998	-272.364990	1085.250977	-6.313125	-14.717500	-35.739376
70.272003	-248.453003	1069.086060	-1.596875	-1.474375	-28.424376
66.612000	-232.897995	1129.598022	-9.288125	2.817500	-28.490000
75.945000	-222.772003	1107.577026	-9.725625	-1.325625	-14.315000
22.631001	-111.386002	1135.453979	-0.490000	-0.096250	-9.200625
39.040001	-134.992996	1127.584961	4.803750	-8.618750	-3.780000
44.347000	-27.694000	1125.816040	7.013125	-12.215000	2.498125
87.351997	-19.703001	1126.547974	6.448750	-3.001250	-0.096250
69.417999	26.474001	1114.531006	3.206875	0.210000	-2.388750
115.900002	1.525000	1110.687988	-3.578750	-4.396875	4.746875
67.832001	21.167000	1128.195068	-1.233750	1.163750	7.778750
136.395996	15.982000	1118.862061	-2.730000	-1.876875	-1.487500
162.382004	50.691002	1111.114990	-0.253750	0.087500	-1.067500
102.601997	-11.224000	1118.801025	-0.415625	0.721875	-0.192500
133.223999	47.458000	1101.416016	-0.621250	-0.126875	-0.428750
112.972000	23.485001	1123.558960	-0.266875	2.598750	1.487500
108.214005	143.227997	1163.818970	-2.677500	-4.086250	3.832500
187.636002	287.737000	1157.230957	-7.787500	-13.282500	11.698750
237.716995	415.837006	1169.858032	-6.868750	-3.994375	11.567500
172.751999	578.828979	1144.055054	-3.928750	16.568125	-2.681875
255.529007	580.720032	1082.994019	-4.851875	12.280625	-3.088750
238.388000	488.000000	997.533020	-11.296250	2.406250	-4.655000
238.143997	353.251007	1035.474976	-18.287500	-12.665625	-14.625625
300.242004	243.389999	1040.843018	-15.776250	-18.243750	-25.151875
306.403015	144.264999	1154.546997	-17.771250	-23.730000	-33.271873
339.037994	8.601000	1093.852051	-19.123125	-36.898750	-38.819374
418.582001	-146.033997	1053.286987	-5.070625	-41.930000	-46.606876
387.593994	-117.242004	1039.683960	-0.083125	-33.626251	-58.808750
392.046997	-231.434006	1073.661011	-3.211250	-2.786875	-72.519997
339.464996	-245.341995	1209.630005	1.522500	-6.982500	-73.241875
398.574005	-349.591003	1182.729004	-1.828750	-26.827499	-60.480000
373.015015	-360.692993	1155.523071	-5.880000	-15.925000	-62.426876
362.766998	-358.436005	1186.693970	-0.503125	9.314375	-56.958126
252.540009	-262.848999	1073.234009	11.248125	31.836876	-58.703751
208.010010	-256.871002	1091.473022	19.368126	18.733749	-51.642502
220.942001	-199.958008	1088.849976	13.470625	-7.297500	-41.908127
204.716003	-120.902000	1053.104004	-0.332500	-6.580000	-40.110001
207.033997	-137.615997	1094.035034	-11.283125	-1.675625	-38.228748
213.927002	-61.976002	1075.063965	-17.045000	-0.538125	-33.945625
255.589996	-78.202003	1064.755005	-17.193750	5.293750	-26.105625
199.287003	-63.074001	1081.407959	-16.108749	6.343750	-20.457500
236.375000	-110.776001	1077.260010	-6.335000	2.629375	-11.300625
219.356003	-67.587997	1056.764038	-3.333750	-0.564375	-6.943125
220.332001	-134.626999	1088.972046	2.528750	5.061875	-3.062500
194.651001	-42.334000	1087.751953	0.223125	3.841250	-6.308750
224.723999	18.788000	1087.751953	-2.673125	-5.302500	-3.587500
208.863998	29.768000	1105.320068	-4.550000	-7.818125	0.485625
226.981003	-9.699000	1119.959961	-0.949375	-5.906250	3.062500
239.729996	-5.673000	1122.704956	3.933125	-5.193125	5.735625
284.442993	23.058001	1119.289062	-0.848750	-9.130625	1.163750
287.371002	51.484001	1101.904053	6.636875	-10.053750	1.588125
322.019012	114.070000	1111.237061	4.112500	1.544375	0.398125
327.386993	200.628998	1075.063965	1.723750	5.954375	-0.280000
314.394012	312.869019	1081.224976	-0.214375	6.680625	4.081875
308.233002	396.927002	1051.884033	0.323750	13.365625	5.442500
