A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
-6.588000	13.115000	1114.042969	-1.859375	-1.233750	1.828750
12.871000	-20.740000	1112.761963	-3.434375	-3.933125	4.956875
10.126000	-20.007999	1114.592041	-3.762500	-5.368125	3.368750
42.334000	-41.907001	1120.020996	-2.340625	-6.186250	1.487500
10.248000	-22.753000	1114.836060	2.073750	-3.618125	-1.505000
37.453999	-46.177002	1147.531982	1.868125	-7.656250	1.386875
21.960001	-200.690002	1222.196045	5.993750	-5.149375	7.118125
20.984001	-282.186005	1383.052979	20.050625	1.032500	-1.496250
-68.137001	-441.395996	1572.885010	24.810625	11.497500	-0.888125
-0.671000	-473.360016	1598.139038	29.185625	22.330000	8.146250
-75.884003	-363.559998	1632.055054	26.744375	43.474377	18.825624
-62.341999	-224.113998	1563.003052	26.735624	54.481876	31.193750
-109.800003	-33.733002	1422.885986	8.741250	51.489376	32.270000
-132.919006	17.629000	1324.797974	-4.869375	37.213749	40.166874
-83.264999	189.344009	1180.716064	-3.972500	30.878750	44.380001
-68.320000	165.492996	1043.222046	-7.196875	31.591875	44.546249
-17.629000	243.268005	1008.452026	-2.585625	21.336876	37.931252
-19.520000	337.574005	914.268005	-2.633750	25.913124	31.307501
-67.099998	340.563019	856.867004	-11.173750	31.001249	41.365623
-68.930000	369.903992	738.648987	-16.309999	26.411875	26.941250
-87.108002	292.921997	669.718994	-9.056250	24.504375	11.991875
-77.287003	313.235016	646.173035	-7.581875	13.011250	0.813750
-192.699005	245.281006	706.257996	-2.677500	9.861250	-4.068750
-214.171005	190.503006	768.721985	2.178750	15.728125	-0.175000
-290.360016	173.117996	837.346985	4.637500	6.650000	-0.420000
-354.898010	127.001999	935.679016	5.101250	-2.244375	0.205625
-313.662018	114.375000	976.549011	9.082500	-8.487500	-3.023125
-354.959015	126.514000	1043.649048	9.082500	-9.100000	-2.638125
-285.907013	119.255005	1046.942993	11.917500	-9.100000	-2.638125
-285.907013	127.673004	1106.661987	6.448750	-10.670625	-5.018125
-300.608002	127.673004	1106.661987	6.055000	-11.138750	-3.416875
-245.037003	97.356003	1100.135010	0.730625	-10.053750	-2.410625
-232.897995	111.996002	1120.020996	-1.430625	-9.003750	-5.875625
-211.731003	102.541000	1104.099976	1.946875	-9.699375	-5.223750
-210.694000	93.147003	1112.091064	0.953750	-6.190625	-7.113750
-210.816010	112.789001	1091.107056	2.401875	-3.508750	-2.940000
-244.244003	84.180000	1101.537964	4.252500	-3.823750	-2.292500
-233.874008	106.689003	1104.526978	1.106875	-4.138750	-4.637500
-39.466999	145.912003	1119.228027	1.505000	-0.205625	-4.974375
