A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
196.419998	-14.457000	1116.056030	-9.835000	-0.039375	-6.291250
189.893005	14.884000	1134.172974	-3.346875	1.373750	-3.010000
196.602997	39.466999	1138.687012	0.446250	-7.385000	-0.691250
250.039001	49.776001	1138.625977	2.152500	-6.470625	1.806875
231.556000	66.246002	1134.722046	5.136250	-4.322500	5.188750
206.485001	24.827000	1193.891968	2.800000	-3.193750	5.897500
259.920990	-97.234001	1306.071045	8.006250	-4.755625	7.323750
181.048004	-231.983002	1449.177002	12.473125	-4.130000	15.623125
60.024002	-386.252014	1547.265015	10.018750	17.316250	10.758125
118.828003	-384.910004	1520.058960	28.485624	29.049999	13.431250
85.522003	-210.755005	1585.207031	22.588125	19.582500	39.090626
208.742004	-102.723999	1475.468018	3.718750	4.200000	61.503750
309.209015	26.169001	1736.182007	-27.496876	14.035000	82.381248
333.121002	-96.501999	1308.999023	-34.860001	56.131248	70.008751
230.641006	-167.688995	1339.072021	-27.011250	75.599998	65.406250
237.107010	-150.792007	1241.472046	12.057500	72.205002	34.501251
105.591003	63.684002	1343.402954	-6.930000	52.263748	18.808125
583.770020	145.119003	1033.339966	-1.723750	39.016251	21.923124
325.191010	157.014008	1051.395996	14.288750	76.208122	19.516874
160.490997	131.576996	1050.907959	8.728125	107.834999	30.161249
90.829002	154.268997	950.807007	5.407500	98.017502	35.118126
-12.871000	97.661003	822.158020	1.758750	87.482498	44.699375
-115.107002	335.317017	756.888000	18.865000	48.803123	31.416876
-143.472000	126.941002	676.612000	30.016874	14.170625	21.065624
-166.102997	222.040009	631.960022	18.235001	-15.513750	6.177500
-170.800003	241.865005	669.718994	3.071250	-34.785625	6.046250
-135.968994	246.988998	689.117004	-7.783125	-32.698750	4.484375
-94.306000	236.619003	754.997009	-4.965625	-18.987499	-0.914375
-126.148003	267.912018	857.476990	-6.361250	-18.020624	6.632500
-141.031998	224.175003	922.991028	-7.078750	-14.148750	2.843750
-177.266006	224.358002	996.739990	-3.403750	-2.699375	-0.476875
-144.447998	185.257004	980.880005	-1.474375	-2.108750	-5.381250
-202.824997	157.563004	1028.582031	-6.510000	-5.066250	0.148750
-200.934006	157.136002	1030.290039	-5.630625	-2.318750	4.904375
-235.826004	107.237999	1041.270020	-1.255625	-3.845625	8.386875
-208.863998	119.194000	1070.306030	2.021250	-5.315625	5.298125
-226.188004	114.436005	1081.895996	7.398125	-2.025625	1.570625
-209.839996	118.645004	1098.488037	7.660625	-1.890000	-2.244375
220.454010	108.458000	1160.281006	4.331250	-0.966875	5.346250
235.947998	104.676003	1128.988037	-0.717500	0.358750	-1.093750
245.525009	108.519005	1112.395996	-0.463750	1.338750	-4.003125
245.098007	91.134003	1106.600952	-0.358750	1.938125	-2.791250
234.057007	89.914001	1093.425049	-0.551250	-0.822500	-2.559375
216.306000	27.084000	1188.645996	1.859375	-3.198125	0.577500
240.279007	-18.910000	1251.476074	4.641875	-4.650625	3.613750
167.932999	-177.022003	1382.931030	3.211250	-7.315000	6.317500
232.166000	-262.971008	1530.672974	3.211250	-7.315000	12.158125
232.166000	-414.373016	1751.859009	8.789375	-17.661875	12.158125
236.619003	-414.373016	1751.859009	18.808125	-8.811250	18.812500
335.683014	-213.012009	1706.170044	32.414375	19.311251	-6.715625
359.472992	-65.209000	1479.799072	27.055000	33.761875	-1.181250
247.294006	-31.659000	1334.984985	37.248749	18.746876	13.619375
189.893005	57.462002	1189.195068	46.777500	-11.528125	2.975000
393.816010	184.158997	1163.331055	31.154375	-28.848749	-1.623125
332.571991	504.714020	1066.768066	23.852501	7.813750	25.248125
581.817993	206.912003	1029.375000	-2.835000	88.436249	22.526875
491.233002	355.691010	1254.953003	-11.200000	117.700623	14.931875
323.056000	296.399017	1111.664062	-8.360625	117.630623	21.481251
151.035995	336.170990	1056.581055	-7.183750	101.080002	33.306873
96.563004	251.503006	981.489990	-16.034374	55.960625	48.706875
-29.280001	150.975006	888.892029	-35.415627	31.784374	52.919998
71.431000	243.389999	827.403992	-38.990002	48.072498	36.736874
-65.879997	168.481995	740.601013	-8.868125	61.993752	28.008751
-39.161999	251.380997	617.564026	4.550000	42.603748	25.134375
-32.390999	256.261017	719.007019	6.899375	25.869375	23.056250
-37.088001	330.985992	729.132996	0.682500	21.363125	33.136250
-210.328003	278.891998	748.531006	-6.505625	25.129999	27.811874
-223.565002	302.987000	796.294006	-13.037500	9.021250	37.121876
-218.563004	300.730011	884.744019	-4.729375	-5.967500	30.358126
-246.257004	300.242004	931.226013	0.424375	-2.432500	14.901250
-180.621002	316.955994	991.981995	-1.203125	-0.581875	14.109375
-259.006012	277.855011	1009.184021	4.471250	3.298750	13.251875
-188.673004	283.101013	1036.390015	2.848125	-3.526250	6.238750
-242.352997	234.727997	1068.719971	1.203125	-1.111250	6.965000
-205.387009	290.542999	1086.044067	4.296250	0.595000	7.428750
-199.042999	227.895996	1120.875000	3.893750	-5.420625	12.547500
216.916000	106.506004	1095.682007	17.311874	13.256250	-5.757500
241.499008	97.904999	1073.782959	17.631250	10.648750	1.968750
266.752991	155.061996	1037.609985	14.157500	3.854375	8.255625
265.716003	138.835999	1044.990967	9.856875	2.100000	9.922500
320.433014	185.440002	1100.379028	2.423750	-0.700000	9.082500
294.934998	94.306000	1170.162964	-4.641875	2.581250	6.654375
256.016998	100.223000	1164.062988	-4.248125	12.311250	-0.350000
243.817001	37.453999	1221.952026	-5.823125	11.895625	0.853125
196.419998	-52.399002	1326.261963	2.953125	6.431250	2.620625
