A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
378.078003	52.338001	1073.843994	2.555000	-4.991875	1.347500
360.632019	34.647999	1078.906982	3.784375	-2.795625	2.524375
377.346008	56.547001	1060.424072	5.626250	-1.903125	4.593750
362.584015	-1.281000	1090.070068	4.278750	0.905625	6.216875
384.971008	-5.734000	1109.041016	8.666875	1.413125	7.284375
353.433990	-100.528000	1239.093018	8.828750	1.623125	11.847500
426.511993	-322.080017	1499.989990	19.114374	-3.395000	13.492500
398.635010	-364.352997	1508.713013	26.556250	12.538750	19.823126
387.166992	-329.583008	1575.203003	28.017500	24.119375	32.777500
420.839020	-247.598999	1508.407959	33.766251	27.877501	41.584373
429.501007	-76.860001	1449.542969	29.295000	14.616875	40.740002
565.470032	137.738007	1405.744995	16.489374	34.711250	40.079376
407.723999	241.316010	1360.666016	-3.329375	49.538124	21.717501
481.290009	366.122009	1205.115967	-8.798125	46.996250	26.127501
324.398010	288.164001	944.707031	-10.521875	70.586250	24.906876
292.800018	281.393005	1008.452026	-11.978750	78.006248	24.968124
176.106995	308.903992	781.226990	-23.016874	85.806877	22.439375
70.455002	121.389999	730.414001	-17.451876	70.533752	23.690624
151.585007	268.217010	667.828003	-6.724375	46.987499	22.916250
-5.124000	221.307999	641.658997	-6.313125	46.996250	21.398125
27.938000	310.977997	742.552979	-2.918125	41.199375	9.874375
-45.688999	218.501999	727.851990	-2.489375	23.187500	1.207500
-48.190002	200.324005	841.129028	4.602500	17.053749	0.140000
-44.103001	168.725998	857.903992	7.266875	14.844375	-7.953750
-155.061996	151.402008	976.122009	7.463750	3.237500	0.052500
-79.422005	150.059998	1011.075012	7.630000	-3.482500	-0.485625
-144.813995	81.556999	1052.738037	6.776875	-5.656875	-1.570625
-83.326004	110.898003	1099.098022	6.776875	-10.797500	2.082500
-104.859001	75.517998	1121.850952	7.179375	-10.797500	2.082500
-104.859001	100.710999	1128.561035	7.809375	-8.137500	-3.574375
-60.268002	100.710999	1117.703003	5.805625	-7.568750	-4.134375
-49.653999	62.403000	1117.703003	6.973750	-12.171250	-4.663750
-64.171997	76.127998	1107.698975	8.045625	-6.951875	-4.379375
-83.692001	77.958000	1131.854980	5.547500	-4.458125	-2.839375
-48.129002	84.240997	1148.995972	5.381250	-6.930000	-0.284375
-37.088001	111.264000	1158.328979	4.029375	-8.128750	0.713125
-35.501999	123.464005	1161.867065	3.443125	-4.768750	1.373750
-36.966000	115.717003	1151.253052	0.175000	-1.185625	1.124375
204.106003	17.629000	1122.034058	9.209375	-6.190625	0.052500
201.300003	37.271000	1091.900024	7.358750	-5.341875	-1.343125
208.070999	39.650002	1112.822998	4.983125	-4.628750	0.004375
211.975006	23.668001	1103.307007	4.230625	-4.051250	1.872500
198.250000	-25.864000	1143.201050	2.310000	-2.485000	3.836875
190.625000	-211.669998	1339.437988	12.311250	0.481250	7.310625
127.124001	-386.252014	1341.024048	18.025000	9.165625	13.260625
109.678001	-486.597015	1612.656982	31.508751	4.830000	24.132500
206.729004	-419.131012	1629.187988	38.955002	3.049375	38.346874
251.197998	-258.579010	1586.182983	39.786251	13.991250	57.137501
307.256989	-85.278000	1473.881958	28.000000	26.744375	62.317501
352.335999	-33.977001	1358.775024	13.706875	44.821877	50.850624
315.553009	149.206009	1181.020996	-0.546875	56.297501	35.363125
265.106018	181.414001	1050.114990	-5.425000	66.180626	32.606876
88.999001	213.134003	910.486023	-0.822500	74.873749	31.036249
81.069000	322.567993	989.786011	-4.803750	77.275627	38.377499
152.927002	410.774017	918.476990	-6.365625	81.650627	32.366249
-1.098000	460.001007	823.988037	-11.668125	70.599373	21.065624
83.387001	447.007996	834.114014	-15.680000	29.023750	17.045000
39.161999	368.440002	724.557983	-18.965626	9.935625	14.923125
-58.560001	299.449005	765.367004	-22.334375	5.643750	9.537500
-39.101002	235.947998	780.067993	-22.246876	-6.877500	6.317500
-104.676003	157.257996	845.277039	-12.635000	-2.922500	-0.336875
-105.408005	142.007996	948.306030	-7.201250	-2.340625	-3.955000
-143.533005	59.779999	997.533020	-4.580625	-6.317500	-1.308125
-172.203003	64.843002	1040.050049	0.420000	-2.690625	3.504375
-147.315002	12.627000	1096.474976	7.398125	-6.212500	-0.739375
-142.800995	68.259003	1170.346069	4.335625	-10.828125	0.406875
-123.403000	42.028999	1181.082031	6.409375	-5.779375	-1.373750
-131.089005	60.451000	1191.208008	6.409375	-6.475000	-1.960000
-134.932007	66.917000	1171.810059	7.695625	-6.475000	1.461250
-104.554001	55.083000	1152.167969	2.191875	-4.891250	1.461250
-104.554001	55.083000	1126.120972	2.410625	2.581250	-1.058750
-118.340004	40.748001	1126.120972	-0.048125	8.990625	-4.060000
-131.576996	38.430000	1091.046021	-1.640625	9.380000	-6.750625
-158.050995	39.528000	1061.521973	-0.866250	8.421875	-8.290625
-149.266998	54.046001	1052.677002	-3.500000	6.759375	-6.440000
233.874008	116.998001	1008.147034	-8.763125	5.363750	0.643125
278.891998	139.141006	1131.671997	-12.932500	6.387500	-6.453125
208.193008	127.185005	1133.624023	7.402500	2.419375	-7.280000
188.612000	124.562004	1204.567017	29.351875	-11.991875	1.728125
228.811005	15.738000	1334.984985	56.739376	-34.146873	17.718750
275.842010	102.785004	1266.786987	54.853748	-28.717501	35.634377
215.818008	95.953003	1410.015015	28.411249	10.990000	41.041874
275.963989	42.272999	1993.968018	-1.395625	47.731251	56.319374
227.895996	50.935001	1655.174072	4.344375	66.504372	47.407501
175.985001	27.389000	1803.343018	2.585625	45.473751	23.826250
356.727997	313.601013	1523.780029	1.185625	-8.736875	26.320000
615.734009	331.657013	1211.338013	0.651875	-11.939375	41.890625
382.713989	393.938019	1168.333008	14.883750	30.353750	40.197498
337.451996	385.703003	878.827026	11.055625	71.693123	24.237499
224.846008	372.588013	834.479980	-2.891875	85.154999	17.587500
176.046005	322.567993	872.239014	-16.804375	80.394997	18.987499
183.182999	349.529999	856.317993	-17.578751	77.406876	19.586876
163.846008	380.884003	795.927979	-4.011875	59.233124	26.709375
158.660995	301.705994	763.841980	2.463125	45.040627	18.388124
74.237000	369.964996	736.330994	13.706875	54.293751	17.543751
85.155998	391.315002	668.377014	0.586250	44.086876	12.538750
