A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
375.455017	262.239014	1001.619995	0.739375	18.427500	-4.983125
386.007996	280.173004	958.614990	7.328125	15.610000	-1.373750
375.942993	281.575989	971.486023	6.426875	16.056250	-0.542500
343.552002	305.549011	941.229980	6.269375	7.555625	-0.634375
376.369995	292.190002	974.169983	-2.419375	2.660000	-4.676875
323.971008	336.720001	1137.467041	0.901250	2.835000	-4.738125
286.761017	448.777008	1464.854004	1.006250	-3.036250	5.700625
297.131012	515.388977	1894.537964	11.698750	3.753750	9.384375
213.561005	603.289978	1937.359985	2.830625	13.676250	12.963125
326.777008	575.291016	1910.703003	2.410625	23.734375	6.986875
407.296997	508.069000	1703.546997	-8.995000	45.053749	-3.001250
469.700012	470.981018	1517.557983	-26.420626	69.741875	-19.565001
512.033997	388.265015	1279.474976	-29.203125	82.985001	-33.678749
432.856018	349.957001	1070.000977	-30.922501	82.744377	-38.648750
254.186996	300.364014	914.877991	-27.129375	95.729378	-41.269375
258.579010	252.296005	775.798035	-16.826250	99.330002	-51.795624
67.527000	150.242996	710.406006	-6.129375	76.470627	-40.543125
163.662994	164.944000	612.806030	1.513750	32.025002	-22.596874
46.421001	164.944000	463.050995	11.186875	35.774376	-25.361876
-46.360001	126.209000	558.393982	2.988125	59.495625	-28.284374
-118.523003	106.750000	541.314026	-9.607500	73.141251	-20.658751
-289.627991	67.771004	621.041016	-11.099375	50.325626	-3.320625
-242.779999	115.534004	667.583984	-10.110625	15.719375	-0.083125
-334.768005	89.487000	792.755981	-18.300625	1.386875	1.513750
-287.675995	171.227005	850.096008	-15.745625	-5.337500	-5.398750
-271.084015	96.075005	913.169983	-16.870001	-3.272500	-3.486875
-304.511993	142.374008	987.223999	-26.718124	-1.863750	-2.765000
-280.295013	145.850998	1025.837036	-23.305626	-5.753125	-3.836875
-296.825989	111.630005	1054.323975	-20.378750	-8.675625	-0.813750
-256.748993	106.750000	1042.062988	-21.000000	-6.190625	-0.809375
-262.848999	59.535999	1027.118042	-19.923750	-4.462500	4.541250
-291.153015	84.729004	1061.704956	-16.957500	0.896875	8.837500
-278.160004	54.411999	1067.438965	-18.917500	3.110625	3.797500
-291.580017	52.216000	1077.992065	-14.809375	1.513750	3.696875
-292.433990	63.074001	1106.296021	-13.536250	-3.469375	3.784375
-253.699005	36.050999	1082.445068	-8.662500	2.161250	1.785000
-304.268005	49.532001	1071.708984	-4.830000	3.320625	1.316875
-240.156998	48.922001	1013.637024	-6.300000	6.995625	1.373750
223.138000	63.013000	1088.422974	5.735625	7.161875	0.630000
212.585007	57.522999	1093.425049	5.346250	5.893125	-0.297500
210.328003	71.613998	1097.695068	2.108750	3.101875	-0.901250
205.813995	61.549000	1079.212036	2.113125	1.522500	-1.255625
214.781006	61.122002	1089.826050	3.259375	0.682500	-1.316875
203.557007	74.176003	1094.279053	3.373125	2.305625	-0.192500
151.462997	33.367001	1368.962036	5.302500	-3.644375	3.946250
135.419998	90.524002	1540.250000	3.071250	-5.324375	6.680625
58.681999	-123.037003	1998.604004	-2.996875	-1.645000	10.473750
70.150002	16.714001	1970.117065	18.589375	-16.467501	19.661249
214.781006	73.383003	1658.223999	20.610624	-27.593124	14.118125
312.259003	204.533005	1584.230957	23.021250	6.615000	1.544375
280.234009	182.817001	1222.683960	3.753750	43.198750	-8.846250
321.592010	132.858002	1265.505981	-29.404375	69.601875	-12.639375
285.053009	169.031006	1092.631958	-43.754375	85.128754	-17.058125
158.477997	81.191002	1106.417969	-44.191875	83.650002	-16.108749
