A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
300.303009	102.723999	1127.036011	-4.453750	8.312500	1.400000
297.192017	105.286003	1098.427002	-1.736875	5.031250	3.666250
266.813995	102.358002	1113.372070	0.586250	0.140000	3.346875
292.006989	103.944000	1127.645996	-0.923125	-2.340625	3.968125
258.884003	91.439003	1201.943970	-1.785000	-4.326875	3.836875
274.377991	87.230003	1221.890991	2.699375	-2.795625	0.463750
252.600998	106.932999	1437.526001	-6.632500	-1.583750	1.106875
243.572998	104.309998	1619.062012	-11.515000	-6.090000	-2.664375
285.723999	102.723999	1502.003052	-5.092500	6.720000	-16.795626
160.430008	69.540001	1565.504028	-4.436250	7.411250	-24.583124
304.329010	71.370003	1503.161987	11.086250	-10.049375	-34.492500
389.851013	116.875999	1499.135986	5.538750	-10.950625	-44.375626
514.351990	97.478004	1420.567993	-6.033125	-6.549375	-52.421249
458.170990	88.266998	1301.801025	-6.951875	3.543750	-46.213123
561.382996	64.233002	1251.109985	-3.010000	21.463751	-44.467499
393.511017	118.645004	1172.786011	-3.968125	23.410625	-40.044376
495.990997	137.432999	1099.281006	7.157500	15.312500	-24.097500
339.037994	211.182007	906.398987	17.171875	27.063749	-23.834999
311.649017	146.278000	958.249023	26.897499	44.463123	-11.138750
321.835999	114.070000	695.156006	10.710000	43.548752	0.083125
99.490997	123.403000	775.737000	2.428125	61.180000	4.641875
130.052002	92.354004	720.226990	-2.065000	48.059376	-5.827500
40.199001	126.819000	605.913025	-9.655625	28.568750	-4.357500
-96.806999	76.860001	636.108032	-2.918125	22.583750	6.317500
-55.021999	68.137001	643.733032	0.612500	14.691250	5.171250
-153.658997	102.418999	679.479004	4.681250	16.178749	-1.684375
-139.568008	87.108002	805.078003	6.190625	6.190625	8.028125
-113.582001	130.173996	911.828003	-0.713125	-9.721250	12.219375
-34.892002	139.018997	1059.753052	-8.176875	-16.642500	11.081875
3.843000	168.238007	1100.989014	-8.868125	-18.965626	5.530000
53.862999	146.949005	1122.094971	-4.816875	-16.353750	4.291875
132.003998	153.415009	1157.963013	-4.987500	-14.144375	8.229375
106.811005	143.654999	1151.130981	-1.045625	-5.005000	4.414375
98.759003	132.431000	1147.776001	0.043750	0.481250	2.310000
83.082001	134.626999	1146.921997	1.911875	3.815000	0.258125
69.295998	120.779999	1122.583008	0.065625	4.147500	0.774375
66.489998	127.917000	1117.093018	0.752500	2.988125	1.430625
52.826000	127.001999	1107.942993	0.910000	0.398125	-0.603750
199.470001	84.912003	1137.161987	-6.689375	14.468125	5.604375
173.300995	103.883003	1138.748047	3.010000	-7.157500	5.228125
238.815002	113.642998	1176.019043	7.175000	-24.084375	5.731250
187.880005	137.311005	1165.161011	5.521250	-26.643749	-7.945000
246.074005	145.485001	1200.296997	2.695000	-15.583750	-13.216875
242.292007	168.055008	1200.235962	2.935625	-7.752500	-12.853750
200.873001	199.591995	1428.131958	-13.186250	-5.831875	-6.558125
234.117996	225.151001	1586.061035	-22.780624	7.953750	-3.237500
208.070999	177.998001	1627.479980	-11.186875	-12.333125	-0.358750
224.846008	215.391006	1599.847046	-14.595000	-37.169998	-22.150625
423.705994	150.548004	1442.161987	-25.134375	-17.819374	-42.415627
406.626007	156.343002	1390.921997	-21.910000	40.499374	-43.728127
417.606018	75.152000	1341.511963	-6.488125	61.648125	-29.430626
311.466003	56.119999	1262.943970	6.654375	33.753124	-8.150625
375.149994	62.159000	1165.343994	16.625000	49.223125	-21.065624
168.298996	103.821999	1005.890015	15.758750	81.208748	-18.108126
188.184998	90.524002	1034.072021	23.314375	66.093124	-3.403750
132.675003	124.257004	875.228027	11.930625	22.264376	-4.650625
118.218002	130.113007	929.213013	-8.973125	7.354375	10.508750
162.869995	89.243004	835.333984	-20.754999	14.078750	14.070000
116.632004	-6.222000	781.715027	-17.128124	22.032499	4.983125
51.118000	21.228001	763.720032	0.131250	26.293751	-12.853750
66.856003	210.511002	799.283020	15.833125	36.373749	-22.745625
-33.489002	69.174004	750.788025	15.181250	28.988750	-11.305000
-95.403999	83.936005	771.101013	9.625000	14.266875	5.464375
-84.912003	95.891998	828.624023	9.380000	-5.407500	11.602500
-88.450005	96.501999	852.596985	4.760000	-3.915625	9.441250
-83.997002	131.333008	917.379028	0.573125	-5.936875	10.049375
-88.328003	144.326004	1001.559021	-1.925000	-7.332500	8.435000
-121.389999	155.428009	1034.193970	-0.590625	-1.605625	2.349375
-98.514999	156.891998	1092.265991	-3.959375	-4.423125	5.451250
-92.903000	148.412994	1114.531006	-4.620000	-10.648750	5.363750
-53.618999	159.942001	1129.598022	-4.029375	-13.370000	1.946875
-13.847000	136.457001	1117.214966	-6.860000	-11.921875	2.769375
10.431000	143.167007	1096.291992	-1.715000	-9.738750	4.134375
