A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
-304.329010	38.430000	1003.937988	0.599375	-0.560000	1.570625
-303.170013	59.109001	997.166992	1.618750	1.645000	-0.756875
-306.342010	67.282997	980.392029	2.388750	1.750000	-0.840000
-314.210999	59.230999	961.970032	0.498750	5.573750	-0.459375
-309.087006	62.525002	943.548035	0.078750	3.206875	-0.214375
-336.903015	55.937000	926.223999	1.736875	3.990000	-2.100000
-288.652008	49.593002	871.994995	1.973125	5.219375	-0.065625
-185.074005	21.777000	707.905029	6.295625	10.338125	6.168750
-154.818008	39.040001	458.964020	12.753125	18.388124	9.598750
-151.951004	90.707001	262.483002	7.656250	20.212500	7.358750
-207.583008	124.745003	266.631012	-7.669375	11.038125	5.901875
-277.244995	9.821000	376.492004	-22.750000	-19.823126	9.563750
-215.085999	38.796001	597.983032	-7.354375	-48.006874	10.683750
-62.098000	-33.977001	819.291016	18.873751	-51.974998	7.315000
-65.391998	125.843002	1013.637024	14.971250	-46.978748	19.140625
-138.165009	39.466999	1055.300049	-7.980000	-37.708126	8.085000
-114.985001	-15.921000	1228.723022	-2.603125	-20.750626	-15.907500
-167.688995	51.789001	1304.424072	15.767500	21.682501	-34.842499
-404.917999	143.593994	1304.302002	19.070625	28.700001	-20.846874
-471.774017	98.332001	1204.322998	4.694375	-20.803125	1.697500
-244.732010	206.180008	1288.625000	-19.166876	-92.159378	20.912500
-6.527000	-6.771000	1415.749023	-19.499374	-90.120628	29.421875
-124.867004	-8.540000	1338.950073	-7.682500	-51.248749	21.879375
-136.212997	5.124000	1293.810059	4.200000	-38.955002	12.096875
-152.988007	152.195007	1267.396973	0.713125	-41.028751	3.810625
-113.277000	88.084000	1246.839966	-7.586250	-23.843750	-1.719375
-142.496002	88.816002	1220.671021	-11.773125	-12.145000	-4.029375
-92.659004	72.711998	1139.723999	-12.070625	-8.439375	0.013125
-91.744003	87.718002	1089.826050	-5.621875	0.288750	2.393125
-74.176003	73.566002	1062.437012	-4.935000	5.713750	-3.215625
-55.815002	63.989002	1026.751953	-4.650625	2.524375	-2.625000
3.294000	48.312000	1029.313965	-5.823125	3.675000	-2.323125
-5.063000	-1.830000	1016.565002	-5.508125	5.201875	0.940625
4.453000	24.521999	1012.721985	-4.108125	5.700625	2.878750
-19.337000	30.805000	995.885986	-1.662500	4.108125	5.258750
-8.845000	25.375999	1017.541016	-1.334375	1.019375	2.563750
-25.742001	42.700001	1026.691040	2.795625	1.391250	0.616875
-4.941000	30.439001	1028.826050	3.596250	1.942500	-1.312500
-123.525002	-5.795000	1001.070984	1.242500	0.603750	-0.883750
-152.500000	4.209000	982.954041	0.787500	0.949375	-3.871875
-133.162994	5.124000	981.612000	0.647500	0.625625	-3.622500
-160.369003	11.773000	932.812012	-0.144375	4.326875	-3.045000
-141.581009	9.028000	875.289001	-0.945000	1.343125	-4.313750
-104.859001	18.361000	809.713989	-1.159375	0.328125	-4.895625
-48.312000	8.479000	601.276978	0.638750	15.841875	-6.212500
-24.217001	-1.891000	398.574005	9.874375	21.315001	-4.930625
