A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
77.530998	63.623001	1133.562988	2.016875	-1.645000	-1.067500
85.339005	59.414001	1114.836060	2.161250	0.761250	-3.014375
72.773003	57.340000	1118.922974	1.176875	-0.555625	-0.748125
96.929001	45.445000	1120.082031	2.406250	-0.266875	-2.231250
80.276001	59.658001	1111.847046	2.130625	2.550625	-2.703750
81.618004	23.424000	1107.150024	2.410625	-1.881250	-0.398125
88.023003	30.195000	1065.243042	6.164375	-3.745000	-1.439375
47.763000	64.721001	1001.742004	6.164375	-3.745000	-1.443750
47.763000	64.721001	1010.953003	7.638750	-3.644375	-1.443750
94.062004	87.778999	1010.953003	-2.213750	1.544375	0.918750
104.919998	49.105000	881.450012	-10.408125	12.372500	-0.074375
153.110001	20.679001	867.908020	-11.760000	26.770624	-16.078125
69.967003	37.942001	833.138000	-2.660000	21.004375	-26.985001
-26.474001	76.189003	749.140991	4.383750	2.699375	-17.683750
-42.334000	97.417000	805.382996	-0.284375	-7.363125	3.758125
43.371002	82.472000	813.190979	-3.023125	-17.202499	12.355000
25.864000	-5.307000	854.731995	0.446250	-23.261875	14.831250
80.215004	40.260002	925.674988	0.494375	-19.853750	13.181875
161.833008	7.076000	1074.270996	-4.178125	-8.102500	6.090000
125.903999	-3.721000	1216.645020	-10.539375	2.800000	-1.448125
81.984001	159.759003	1288.259033	-15.290625	4.165000	-8.526875
192.028000	85.155998	1300.520020	-28.420000	1.513750	-16.471874
-19.947001	-52.154999	1586.549072	-38.320625	5.630625	-27.549376
17.873001	-67.099998	1465.159058	-29.325624	1.141875	-20.566875
157.990005	-124.623001	1472.723022	-16.716875	-2.288125	-0.367500
68.625000	-68.990997	1511.885010	-5.429375	-5.171250	9.226875
115.290001	-20.740000	1445.456055	-2.738750	-7.612500	0.599375
155.367004	-20.374001	1439.051025	-0.857500	-12.534375	7.070000
149.632996	-72.590004	1374.940063	0.345625	2.174375	-0.113750
135.054001	-35.806999	1252.452026	8.526875	15.697500	-8.308125
108.153000	-18.300001	1128.988037	13.251875	19.271875	-3.850000
65.696999	-5.246000	1062.254028	10.198125	17.355625	-4.278750
94.428001	-26.779001	1049.505005	5.678750	11.672500	-7.306250
59.048000	-49.959000	1050.053955	5.460000	5.490625	-5.652500
95.709000	-89.853004	1100.867065	3.268125	3.521875	-7.406875
53.985001	-41.602001	1056.398071	5.530000	4.624375	0.756875
-208.619995	-126.270004	1056.947021	-0.468125	-6.247500	-4.226250
-223.992004	-109.678001	1066.097046	5.810000	-7.026250	-2.686250
-159.393005	-71.431000	1050.297974	7.665000	-3.626875	1.325625
-178.486008	-16.165001	1086.227051	5.836250	-2.353750	5.075000
-153.171005	-61.487999	1075.125000	2.874375	-1.470000	5.228125
-205.203995	7.503000	1087.995972	0.870625	1.098125	2.283750
-154.757004	-47.153000	1108.065063	-3.294375	-0.577500	1.977500
-156.770004	-56.791000	1044.197998	-1.281875	6.855625	0.914375
-168.665009	-10.492001	935.496033	-2.270625	15.102500	-2.183125
-139.324005	-56.242001	792.512024	-2.301250	16.078125	-1.373750
-74.603004	-6.893000	566.018982	0.205625	14.791875	-10.526250
-122.975998	-17.507000	562.541992	0.358750	27.216875	-12.075000
-59.048000	-26.657000	603.778015	1.268750	31.946251	-6.457500
-81.313004	-8.906000	610.549011	-4.663750	21.336876	-5.232500
-123.890999	-88.450005	829.112000	0.494375	19.398750	9.279375
-242.109009	24.705000	936.350037	5.328750	10.206875	10.670625
-235.887009	-66.001999	1075.063965	14.245000	-23.795626	18.129999
-259.188995	70.760002	1162.843018	30.961876	-30.384375	27.343750
-274.256012	-4.392000	1307.901001	26.814375	-52.749374	4.882500
-187.574997	50.325001	1325.407959	13.024375	-93.633751	4.147500
-125.538002	103.639000	1397.510010	7.590625	-93.913750	5.490625
-8.601000	-82.837997	1396.046021	16.336250	-51.200626	3.377500
-56.852001	81.069000	1428.864014	-9.043125	-19.831875	8.211875
-12.444000	-10.492001	1363.959961	-2.213750	-10.771250	19.783751
-150.425995	96.258003	1372.927002	-3.189375	-10.500000	7.433125
-102.723999	58.376999	1475.956055	-14.783125	-40.341873	9.445625
-76.615997	3.721000	1414.102051	-6.986875	-32.016251	6.186250
-206.850998	37.271000	1385.980957	-2.187500	-16.782499	-9.835000
-39.894001	106.689003	1269.104980	-6.934375	-13.195000	-6.868750
-62.525002	8.601000	1217.560059	-8.570625	6.610625	-8.518125
-10.797000	17.019001	1184.010010	0.398125	28.511875	-2.349375
-92.475998	6.405000	1149.239990	5.311250	29.041250	2.358125
-40.931000	15.555000	1118.008057	2.073750	17.062500	10.819375
-51.056999	-2.440000	1103.124023	-0.831250	2.660000	9.821875
3.233000	-1.098000	1107.454956	2.073750	-1.723750	9.668750
5.002000	11.834001	1098.182983	-3.220000	4.462500	4.703125
-17.141001	-30.805000	1134.416992	-2.008125	8.198750	3.119375
-20.007999	1.342000	1083.238037	-1.767500	13.107500	-0.035000
-214.232010	77.104004	1157.414062	0.096250	-5.722500	2.148125
-156.891998	38.491001	1115.140991	0.586250	1.850625	2.660000
-233.141998	71.125999	1116.056030	1.758750	6.615000	-1.544375
-233.751999	84.302002	1104.770996	-0.949375	-0.048125	-6.960625
-222.772003	117.730003	1065.730957	-1.592500	-1.614375	-3.762500
-185.134995	76.677002	1047.004028	3.250625	-2.699375	-1.946875
-133.285004	74.786003	939.400024	4.795000	2.038750	1.859375
-62.525002	9.272000	759.999023	7.122500	6.033125	5.652500
-149.389008	8.296000	551.867004	3.968125	7.778750	-4.383750
-62.403000	117.608002	553.392029	4.830000	-3.535000	-8.316875
-132.919006	19.093000	618.966980	13.553750	-34.195000	4.370625
-105.774002	99.735001	699.182007	2.292500	-36.351875	3.653125
-82.777000	35.868000	963.556030	-13.348125	-18.773125	12.263125
-144.082001	196.725006	1227.320068	1.330000	-47.967499	7.984375
-28.609001	152.500000	1180.838013	8.544375	-58.760624	4.248125
-18.056000	203.434998	1184.558960	1.728125	-36.719376	-13.120625
-34.770000	221.735001	1178.458984	-5.258750	-36.793751	-13.746250
-61.183002	115.655998	1121.363037	-7.380625	-36.964375	3.342500
46.848000	264.923004	1090.557983	-24.290001	-24.390625	-8.868125
8.113000	93.208000	1213.046021	-10.928750	-22.798124	-2.476250
53.313999	124.683998	1186.145020	8.194375	-43.413124	11.051250
207.766006	65.331001	1276.852051	-12.315625	-80.027496	34.571251
258.091003	-26.108000	1229.394043	-4.777500	-40.306873	18.335625
205.509003	-9.760000	1419.165039	-9.191875	-20.168751	7.669375
280.843994	72.651001	1474.308960	-9.222500	-3.084375	4.856250
168.848007	45.445000	1380.796021	-17.316250	6.890625	18.248125
-15.616000	-130.173996	1527.013062	-18.099375	20.575624	24.246250
-50.874001	55.875999	1366.521973	-13.046250	23.397499	0.026250
-9.272000	-18.849001	1259.894043	2.034375	0.914375	-0.555625
55.327000	93.635002	1214.144043	7.210000	-9.800000	0.350000
86.010002	58.681999	1176.629028	4.291875	-14.074375	6.881875
111.751999	77.653000	1185.656982	4.707500	-7.761250	10.714375
104.126999	81.801003	1172.724976	-2.633750	0.971250	2.620625
126.086998	22.082001	1151.740967	-6.864375	1.933750	3.049375
113.887001	-24.156000	1133.014038	-2.721250	7.525000	-1.763125
94.306000	-6.100000	1145.823975	2.935625	2.397500	0.070000
143.106003	-9.272000	1110.078003	6.772500	5.306875	4.156250
108.945999	15.799000	1103.307007	8.067500	6.103125	4.243750
-112.056999	47.458000	1064.145020	0.581875	3.198125	-3.517500
-142.130005	16.469999	1070.123047	0.581875	-1.067500	-2.393125
-188.977997	64.903999	1085.921997	2.660000	-1.067500	-4.886875
-188.977997	19.642000	1095.255005	0.682500	-4.501875	-4.886875
-143.350006	19.642000	1095.255005	0.350000	-4.042500	-4.318125
-152.072998	49.776001	1088.789062	-1.176875	1.583750	-4.615625
