A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
-281.332001	-60.146000	1064.266968	1.141875	-1.264375	-1.023750
-285.846008	-54.961002	1062.010010	0.363125	0.743750	-1.925000
-269.253998	-53.924000	1012.966003	2.397500	4.108125	-1.435000
-248.574997	-56.364002	932.812012	3.788750	5.040000	0.590625
-165.005005	-29.036001	777.872009	4.606875	3.224375	5.376875
-108.214005	0.610000	601.765015	7.800625	4.121250	7.157500
-238.326996	-27.877001	602.679993	-4.760000	0.564375	-11.668125
-213.561005	-46.116001	575.656982	-11.182500	-12.853750	-15.382500
-102.846001	-38.003002	606.828003	-1.841875	-17.946251	-2.681875
-54.778000	-57.827999	707.539001	-20.146875	-1.535625	-31.005625
-156.709000	-73.809998	812.031982	-32.160625	10.504375	-29.671249
-201.178009	-145.973007	1045.296021	-19.980625	17.968124	-35.861874
-254.919006	-185.744995	1074.820068	-9.305625	-11.808125	-23.463125
-156.953003	-116.327003	1005.341003	15.653750	-37.091251	7.433125
-165.615005	-171.348999	1011.929016	31.211250	-43.203125	8.487500
-190.137009	34.709000	1280.572998	39.370625	-50.111252	28.713125
-248.697006	-90.646004	1311.134033	53.965626	-88.366249	31.504375
18.605000	61.487999	1413.065063	71.959999	-118.794373	16.161249
12.505000	163.906998	1364.082031	43.706249	-116.930626	21.980000
75.152000	-16.287001	1765.706055	38.150002	-88.038124	17.198126
103.456001	265.899017	1538.847046	35.236252	-41.864376	26.464375
167.505997	104.249001	1436.244995	54.040001	-24.368750	39.029373
63.379002	345.076996	1265.994019	45.500000	16.060625	29.522499
-11.956000	77.104004	1556.109985	14.415625	25.436251	16.590000
-37.149002	141.276001	1395.375000	14.175000	-11.449375	6.037500
-19.886000	239.425003	1251.598022	12.897500	-19.748751	3.670625
72.956001	176.046005	1218.536011	1.859375	-8.522500	5.875625
65.086998	220.087997	1161.500977	-4.930625	-5.411875	1.850625
97.844002	130.845001	1156.255005	-8.955625	0.953750	-4.217500
141.154007	171.104996	1152.534058	-2.279375	8.181250	-12.258750
83.631004	187.757996	1110.505005	-1.137500	11.948125	-7.284375
194.772995	163.785004	1115.873047	0.966875	11.138750	-7.210000
110.105003	190.442001	1048.162964	0.332500	7.498750	-10.701250
111.020004	144.326004	1066.036011	-2.047500	7.376250	-7.691250
109.678001	164.395004	1091.656006	2.769375	8.798125	-4.493125
-265.654999	41.723999	1067.438965	-2.918125	-5.849375	-0.262500
-278.221008	38.186001	1085.617065	-0.008750	-3.316250	4.108125
-256.139008	-1.281000	1080.920044	-1.036875	-1.544375	-1.102500
-280.173004	20.434999	1074.393066	-2.139375	-4.458125	-4.112500
-262.239014	6.100000	1083.177002	-3.478125	-5.446875	-3.325000
-207.705002	32.085999	1032.485962	-3.408125	0.183750	-6.396250
-212.889999	11.956000	936.593994	-4.515000	14.616875	-7.945000
-191.600998	-22.082001	765.184021	-6.041875	24.416876	-5.884375
-172.934998	-48.373001	634.949036	-0.476875	31.591875	-3.049375
-212.585007	15.982000	577.609009	-4.480000	37.979374	-1.697500
-168.115997	5.551000	544.242004	-14.826875	32.143124	-8.544375
-138.958008	69.540001	602.924011	-39.716251	38.373123	-10.066875
-211.487000	15.067000	778.299011	-27.238750	39.987499	-1.120000
-216.061996	-49.166000	846.741028	-39.081875	2.445625	-0.910000
-404.186005	-46.055000	1032.485962	-23.253124	-5.420625	2.625000
-280.600006	-103.273003	1170.468018	-28.262501	-14.651875	0.498750
-382.042999	-146.216995	1235.555054	1.439375	-60.458126	-3.220000
-233.081009	-71.370003	1135.636963	14.297500	-56.660625	-10.679375
-393.266998	10.919000	1197.430054	25.370625	-16.550625	7.459375
-304.634003	-15.067000	1274.167969	7.249375	-13.203750	4.593750
-380.152008	3.477000	1178.885986	-6.479375	-25.571875	-3.521875
-388.631012	-244.610001	1413.125977	-6.571250	-39.764374	-6.588750
-335.195007	-160.125000	1267.885010	-6.571250	-63.026249	-15.120000
-385.764008	-123.647003	1336.571045	10.290000	-63.026249	-12.473125
-188.246002	-53.375000	1370.974976	14.844375	-65.318748	-12.473125
-188.246002	-53.375000	1264.651978	15.728125	-58.121876	-12.315625
-257.968994	-112.056999	1264.651978	21.721874	-52.259377	-11.519375
-12.932000	-49.410000	1606.495972	25.536875	-75.941254	-2.813125
46.116001	100.223000	1311.255981	15.229375	-56.113750	7.953750
-240.035004	-275.720001	1301.557007	22.233749	-4.165000	3.066875
-91.682999	-58.926003	1235.738037	18.081875	2.161250	-17.368750
-108.823997	7.747000	1211.520996	11.593750	-5.250000	6.943125
-21.410999	-14.945000	1220.182983	12.884375	9.458750	8.986250
-115.412003	111.020004	1149.422974	6.146875	20.807501	8.693125
-63.744999	28.426001	1140.395020	1.999375	15.273125	7.109375
-6.832000	65.453003	1126.303955	4.095000	5.512500	-0.223125
-43.737000	45.139999	1089.520996	0.354375	2.887500	-6.155625
4.270000	32.879002	1130.269043	0.048125	9.406250	-6.973750
-365.817017	-30.378000	1045.784058	-3.263750	-0.822500	-0.840000
-344.345001	2.196000	1029.557983	-2.874375	0.052500	3.101875
-376.248016	-19.825001	1014.307983	-4.698750	2.384375	2.143750
-356.423004	-30.683001	980.026001	-5.390000	4.418750	0.402500
-365.938995	-25.559000	954.467041	-3.272500	3.920000	2.253125
-380.029999	-64.233002	962.640991	-1.986250	1.666875	2.476250
-310.916992	9.638000	894.565002	-0.529375	12.420625	-0.739375
-231.800003	63.867001	731.939026	0.433125	28.629999	-0.765625
-168.481995	16.592001	611.403015	-4.707500	37.598751	-9.056250
-198.250000	64.171997	469.455994	-21.056875	24.224375	-9.743125
-218.136002	-63.318001	587.125000	-0.411250	0.450625	-16.305626
-166.469009	-63.318001	661.117981	17.036249	-4.663750	-0.551250
-226.188004	-109.190002	783.850037	12.586875	-15.872500	6.759375
-241.438004	20.557001	921.710022	16.065001	-22.662500	-2.830625
-389.240997	-105.408005	975.085022	12.639375	-19.766251	-5.385625
-232.531998	74.603004	1184.925049	14.686875	-21.511875	0.463750
-390.888000	-27.267000	1188.097046	17.115000	-17.653126	3.985625
-313.906006	-77.835999	1202.187988	16.235624	-35.503124	7.096250
-316.101990	117.058998	1312.476074	31.136875	-66.963753	-0.905625
-309.087006	11.041000	1425.265015	20.886250	-65.445625	-5.438125
-304.450989	-19.886000	1251.598022	4.318125	-23.183125	-15.566250
-568.398010	133.589996	1402.755981	9.069375	-30.751875	-8.216250
-382.713989	39.528000	1234.945068	4.523750	-60.536877	-2.331875
-342.393005	-45.688999	1395.009033	19.324375	-98.437500	2.712500
-72.651001	152.012009	1485.105957	17.543751	-91.940628	14.778750
-85.522003	22.875000	1337.791016	-7.682500	-19.626249	13.991250
-159.393005	132.126007	1514.203003	-21.966875	20.068125	0.065625
-306.037018	-33.977001	1368.779053	0.630000	-2.121875	-15.522500
-128.770996	70.882004	1220.915039	12.346250	-19.446875	-14.875000
-132.492004	110.105003	1122.338989	-5.998125	5.188750	-10.609375
-132.003998	56.181000	1151.802002	-15.907500	25.261250	-13.868750
-82.167000	63.379002	1192.733032	-4.423125	12.035625	-9.476250
-74.969002	55.449001	1145.213989	-3.561250	12.796875	-6.632500
-39.466999	27.145000	1188.280029	-3.885000	23.375626	-3.898125
-115.778000	17.873001	1063.229980	-4.458125	23.638124	-1.701875
-93.025002	15.616000	1086.593018	-3.613750	15.671250	-1.106875
-100.345001	13.542000	1035.109009	-1.763125	8.417500	-2.471875
-97.844002	22.631001	1075.247070	-1.351875	-0.214375	-4.917500
-71.187004	-30.439001	1106.844971	-4.655000	2.878750	-0.013125
-41.358002	-14.640000	1079.395020	-3.806250	2.655625	-0.721875
-68.990997	-40.077000	1096.901978	-2.734375	0.809375	-2.660000
-109.007004	-72.590004	1098.975952	-0.065625	0.459375	2.073750
-76.737999	-63.500999	1082.994019	0.796250	-1.491875	1.513750
-70.333000	-63.074001	1080.066040	0.411250	-2.270625	-1.933750
-50.081001	-36.844002	1018.578003	-0.468125	2.935625	-3.443125
-19.520000	-26.535000	932.507019	6.098750	14.516250	-4.313750
-3.538000	-19.580999	778.238037	6.155625	24.521875	-6.510000
43.066002	-51.605999	640.500000	5.254375	28.691250	-1.220625
38.186001	-51.728001	658.739014	15.295000	29.421875	2.279375
-27.084000	13.359000	721.020020	5.503750	35.056873	-5.289375
-119.316002	-7.686000	729.010986	23.257500	37.878750	-25.475624
-288.286011	54.534000	901.458008	25.051250	21.708750	-21.546875
-201.727005	-14.701000	810.751038	11.195625	-14.853125	-9.148125
-183.792999	85.217003	978.317993	6.759375	-46.016251	6.059375
-31.232000	-16.409000	1014.247009	8.636250	-82.674377	-5.858125
-49.897999	89.304001	1117.764038	25.624374	-75.127502	-6.816250
33.123001	4.331000	1367.254028	46.790627	-44.458752	-1.767500
118.523003	183.792999	1338.218018	62.864376	14.214375	-1.846250
-256.932007	2.745000	1399.950073	8.220625	-1.596875	-10.311875
68.197998	298.290009	1388.786987	-24.714375	-37.139374	-9.769375
18.544001	62.220001	1463.634033	-49.866249	-42.301876	24.854376
53.497002	-93.208000	1231.223999	-13.825000	-66.290001	28.730625
84.180000	-80.031998	1201.822021	18.068750	-43.588123	24.828125
150.609009	43.675999	1279.170044	48.146873	-29.868126	18.348749
198.250000	103.456001	1299.848999	46.908749	-37.121876	10.810625
184.708008	230.153000	1472.052002	44.664375	-38.793125	-1.513750
306.097992	255.834000	1465.281006	23.992500	-38.351250	-2.349375
275.354004	155.977005	1287.526978	8.426250	-9.821875	-10.972500
126.941002	187.270004	1126.243042	-14.560000	13.798750	-27.536249
93.085999	127.734001	1066.036011	-34.741875	14.013125	-31.513124
29.280001	101.565002	1108.125977	-34.903751	-7.525000	-31.036249
137.615997	152.927002	1223.598999	-26.630625	-28.301874	-26.809999
160.369003	127.551003	1244.461060	-26.630625	-28.301874	-13.737500
160.369003	176.167999	1232.749023	-0.581875	-18.641874	-13.737500
224.602005	176.167999	1232.749023	10.946250	-8.321250	-2.581250
219.722000	157.501999	1183.765991	11.042500	3.023125	9.633750
237.167999	113.764999	1110.749023	6.873125	8.036875	11.847500
-259.127991	111.141998	1093.546997	-3.981250	4.392500	0.835625
-263.886017	83.142998	1108.979980	-4.340000	-2.865625	-2.380000
-203.496002	107.177002	1090.680054	-0.096250	-4.873750	-7.914375
-187.757996	95.343002	1090.192017	2.170000	0.100625	-3.342500
-178.669006	87.901001	1060.911987	1.435000	5.258750	-4.458125
-152.134003	116.144005	1014.429993	-0.441875	7.087500	-8.894375
-147.193008	112.362000	920.856018	-0.879375	17.381874	-10.220000
-99.552002	79.422005	766.648010	-6.750625	25.978750	-13.335000
-57.218002	37.393002	691.007996	-11.068750	29.627501	-13.107500
-122.244003	48.068001	608.780029	-1.995000	31.403749	-18.978750
-137.494003	55.570999	692.655029	-3.460625	23.620625	-20.356874
-273.584991	28.853001	785.802002	-7.284375	6.737500	-10.294375
-290.238007	60.268002	867.846985	-6.212500	9.445625	-11.729375
-318.907990	29.158001	977.098022	-1.890000	10.832500	-8.697500
-273.402008	87.351997	1000.460999	-4.493125	-9.931250	-7.240625
-298.960999	-87.230003	1106.661987	10.473750	-37.410625	-1.185625
-159.087997	5.978000	1102.270020	18.396875	-51.485001	14.183750
-159.210007	-13.786000	1157.597046	19.814375	-44.358124	4.589375
-298.167999	-82.532997	1224.331055	16.003750	-30.944374	20.973749
-108.763000	193.613998	1322.175049	18.055626	-7.813750	-6.313125
-327.447998	51.850002	1210.362061	-0.595000	10.727500	-14.472500
-191.417999	55.205002	1211.093994	-4.917500	-14.638750	1.115625
-299.265991	209.962006	1277.401001	-8.723750	-14.078750	-20.348125
-331.108002	40.625999	1263.676025	-23.975000	-25.865000	-22.067499
-290.054993	-122.061005	1281.000000	10.198125	-64.465622	-15.566250
-165.065994	35.563000	1446.310059	22.548750	-102.856247	-29.360624
76.432999	92.232002	1340.170044	21.918751	-79.896248	-7.809375
-28.487000	92.842003	1353.833984	11.519375	-19.403126	2.240000
-41.053001	47.214001	1329.617065	11.738125	-3.766875	-11.965625
-26.230000	91.987999	1224.208984	17.325001	-16.498125	13.085625
-85.095001	62.952000	1211.093994	10.915625	-14.603750	17.460625
-4.331000	79.056000	1166.807983	4.121250	-11.138750	9.695000
-8.296000	85.948997	1140.639038	-4.738125	-9.594375	0.358750
36.112000	72.590004	1183.277954	-6.028750	-4.370625	-12.998125
6.832000	114.680000	1196.942017	-5.534375	-8.246875	-16.712500
-15.799000	76.067001	1162.904053	-7.262500	-4.081875	-14.315000
