A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
-54.411999	108.763000	1153.021973	-1.478750	4.204375	1.273125
-57.827999	106.017998	1121.424072	0.196875	5.197500	-0.494375
-41.846001	107.116005	1116.239014	1.605625	3.010000	0.542500
-61.610001	153.231995	1108.187012	3.460625	6.505625	-1.146250
-71.065002	164.578003	1135.453979	2.388750	6.545000	-1.688750
-82.411003	225.822006	1185.291016	-0.700000	0.306250	-1.960000
-152.072998	350.994019	1321.504028	-8.417500	-0.091875	-1.688750
-118.889000	448.533020	1465.159058	-13.015625	-6.711250	7.406875
-144.996994	502.701019	1503.223022	-14.070000	-1.837500	7.056875
-76.189003	452.864014	1498.098999	-23.992500	9.979375	5.761875
-107.116005	388.570007	1437.404053	-24.066875	22.172501	-4.860625
-114.619003	257.725006	1360.056030	-23.117500	17.338125	-15.421875
-116.265999	172.081009	1324.187988	-19.954374	12.578125	-17.425625
-79.605003	60.389999	1268.983032	-7.975625	19.381250	-21.739374
-26.779001	-12.505000	1232.139038	10.333750	40.726875	-37.813126
-28.548000	-35.075001	1126.060059	8.610000	51.730000	-55.356876
-29.158001	-101.625999	1053.775024	7.017500	39.803749	-56.761250
-17.934000	-136.029999	910.242004	2.922500	31.290001	-55.877499
-86.315002	-186.660004	895.358032	3.150000	25.895624	-41.733124
-123.159004	-187.026001	780.251038	11.173750	26.888750	-43.863750
-172.507996	-167.445007	802.333008	16.196251	31.351250	-47.320000
-242.962997	-176.839005	725.046021	12.171250	8.299375	-32.838749
-279.562988	-225.212006	751.764038	8.522500	0.161875	-36.452499
-235.216003	-190.503006	784.825989	4.230625	-8.203125	-34.523125
-211.731003	-189.953995	826.549988	8.050000	-7.258125	-17.150000
-285.175018	-177.022003	962.092041	8.754375	0.323750	-10.591875
-229.055008	-142.800995	961.604004	3.478125	-0.800625	-7.008750
-297.740997	-87.413002	1010.221008	7.070000	-0.551250	-4.029375
-292.373016	-96.196999	1070.671997	0.354375	-3.180625	-5.118750
-291.580017	-46.665001	1046.211060	-1.382500	-0.450625	-3.206875
-284.687012	-45.993999	1073.722046	-2.030000	-4.051250	-1.741250
-259.433014	-31.842001	1067.805054	-1.754375	-3.981250	-0.245000
-297.497009	-8.479000	1093.973999	-0.280000	-1.876875	0.004375
-258.700989	-14.091001	1077.625977	1.719375	-3.001250	1.076250
-288.407990	-20.557001	1086.471069	1.623125	-0.323750	1.426250
-261.080017	-8.052000	1078.785034	1.618750	-1.155000	0.857500
-271.511017	3.904000	1071.708984	3.416875	-0.266875	-0.866250
-277.123016	-7.015000	1091.594971	1.793750	0.796250	-2.231250
-153.841995	47.275002	1058.045044	-5.180000	-0.179375	-4.611250
-129.869003	50.202999	1077.442993	-2.358125	-4.891250	-0.879375
-158.539001	24.705000	1069.635010	0.573125	-3.276875	-1.400000
