A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
367.037018	34.160000	1056.337036	-0.376250	-1.701875	-2.371250
371.063019	31.476000	1054.690063	-0.354375	-1.496250	-2.808750
381.981995	40.443001	1077.687012	-1.093750	-1.872500	-2.734375
399.428009	78.263000	1130.269043	-3.583125	-0.494375	-1.649375
379.907990	169.701996	1244.217041	-0.984375	5.359375	-1.176875
392.108002	349.713013	1483.825073	-4.252500	11.694375	-1.448125
412.542999	418.886993	1681.037964	-14.603750	19.705000	0.118125
396.744019	426.084991	1823.473022	-11.707500	38.097500	-5.945625
384.483002	298.167999	1682.868042	-8.610000	62.391876	-35.083126
289.506012	288.713013	1598.870972	-5.600000	84.126877	-57.382500
360.815002	231.251007	1429.839966	-4.808125	77.923126	-57.098125
340.989990	133.589996	1167.540039	-4.388125	81.690002	-57.955624
341.112000	84.424004	1062.192993	-19.582500	62.391876	-63.809376
356.484009	-30.683001	767.989990	-26.906250	56.481251	-68.311249
178.669006	-93.573997	534.116028	-26.490625	83.059372	-76.282501
186.964996	-266.325989	561.687988	-10.115000	74.344376	-75.529999
154.085999	-244.182999	530.455994	0.065625	43.330002	-56.070000
37.271000	-327.997009	600.057007	11.160625	38.381874	-25.165001
-43.188000	-280.234009	764.635010	17.622499	19.556250	-7.704375
-116.570999	-222.283997	855.341980	16.231251	-9.432500	-7.468125
-147.498001	-170.494995	976.244019	6.807500	-29.434999	-12.910625
-117.120003	-156.281998	959.408020	-0.538125	-20.645624	-12.416250
-115.534004	-99.064003	1067.011963	-2.725625	-13.601875	-12.530000
-94.245003	-152.072998	1058.776978	-5.145000	-6.790000	-4.178125
-133.772995	-115.839005	1083.177002	-1.260000	1.010625	-7.188125
-107.482002	-119.926003	1085.860962	-1.474375	-12.022500	-0.122500
-90.767998	-84.362999	1078.541016	5.057500	-13.339375	-0.603750
-76.006004	-50.691002	1097.817017	9.769375	-16.511250	-2.996875
-52.277000	-14.945000	1127.890015	8.391250	-24.416876	3.731875
-28.975000	-7.015000	1134.416992	8.894375	-20.107500	1.929375
-18.422001	6.222000	1156.255005	4.672500	-15.820000	0.651875
-2.196000	12.017000	1165.282959	-0.840000	-14.341250	3.106250
17.750999	-18.788000	1158.695068	-4.436250	-7.424375	-0.341250
1.952000	-10.187000	1150.276978	-4.151875	-1.815625	0.223125
14.396000	-36.904999	1136.186035	-4.641875	-3.167500	2.183125
162.992004	238.449005	1120.143066	-4.151875	-4.060000	-5.945625
156.709000	230.153000	1108.675049	-3.495625	-0.538125	-3.237500
