A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
80.946999	140.421997	1109.589966	0.853125	-1.413125	-2.327500
84.119003	148.412994	1111.664062	0.713125	-1.413125	-2.668750
75.945000	138.653000	1123.254028	-0.214375	-1.391250	-2.441250
81.923004	225.029007	1191.635010	-2.331875	-3.311875	-1.736875
99.674004	282.429993	1268.556030	-6.746250	-3.115000	0.293125
140.787994	407.601990	1420.690063	-10.062500	-2.502500	-3.504375
96.380005	548.755981	1514.385986	-11.777500	6.623750	-3.688125
65.391998	468.235992	1517.619019	-23.660000	7.091875	-8.408750
63.440002	469.089996	1607.349976	-36.789375	-4.506250	-6.562500
145.240997	309.514008	1593.320068	-29.238125	7.923125	-6.111875
142.862000	317.261017	1637.606079	-17.526251	40.893124	-12.346250
207.826996	216.488998	1482.787964	-5.363750	58.957500	-14.743750
118.156998	77.592003	1329.433960	-8.102500	54.184376	-28.148750
159.149002	-48.678001	1105.869019	-17.272499	23.493750	-42.700001
122.061005	-60.084999	979.538025	-14.091875	36.294998	-48.269375
14.152000	-205.509003	827.587036	-14.039375	59.259377	-61.591251
-10.797000	-204.106003	786.595032	-11.493125	64.504997	-73.447502
44.713001	-348.981018	646.112000	-16.865625	54.407501	-70.883751
-158.356003	-308.355011	719.556030	-14.520625	31.810625	-57.557499
-30.805000	-229.970001	640.377991	-16.594376	10.430000	-41.208126
-74.664001	-317.871002	688.445984	-10.806250	20.658751	-24.465000
-190.259003	-215.025009	726.449036	-10.806250	20.658751	-19.394375
-190.259003	-215.085999	756.888000	-7.625625	22.115625	-19.394375
-175.802002	-215.085999	756.888000	0.227500	8.045625	-7.962500
-250.770996	-193.186996	785.436035	1.793750	15.015000	-2.878750
-286.089996	-202.581009	903.715027	-1.960000	12.403125	2.051875
-321.835999	-145.790009	958.981018	-3.364375	2.178750	5.136250
-335.134003	-174.154999	1006.866028	-1.579375	-1.666875	5.656875
-342.149017	-129.320007	1016.442993	0.494375	-4.808125	1.710625
-290.787018	-116.510002	1036.695068	0.306250	-13.317500	1.505000
-256.382996	-102.236000	1075.369019	0.310625	-12.919375	1.868125
-242.292007	-117.363998	1084.396973	0.568750	-9.030000	0.481250
-215.940002	-85.400002	1081.530029	3.106250	-10.180625	-0.805000
-237.229004	-102.480003	1110.078003	3.998750	-7.113750	1.841875
-215.635010	-91.987999	1099.769043	1.820000	-6.623750	2.489375
-213.865997	-87.535004	1121.607056	2.371250	-6.571250	-1.001875
105.896004	119.194000	1145.458008	-0.122500	-4.344375	-2.489375
68.014999	126.209000	1179.068970	-1.032500	-2.747500	-4.935000
94.306000	137.005997	1218.718994	-3.613750	-3.570000	-6.181875
72.041000	233.081009	1310.036011	-1.736875	-1.732500	-7.301875
40.869999	195.139008	1334.740967	-6.628125	0.122500	-6.120625
79.483002	263.703003	1458.998047	-4.655000	-4.357500	-5.508125
87.535004	380.334991	1565.015991	-2.533125	-2.030000	-12.311250
309.696991	452.498016	1589.110962	-10.259375	7.008750	-7.879375
153.598007	269.437012	1586.854004	-20.304375	13.125000	-3.482500
208.070999	155.611008	1417.640015	-9.156875	10.233125	-3.416875
198.677002	85.948997	1295.822998	1.885625	27.995625	-8.645000
82.777000	50.264000	1200.846069	11.383750	62.466251	-25.475624
57.645000	41.174999	1051.945068	13.282500	77.918747	-53.151875
-40.504002	-21.960001	995.580994	2.419375	59.709999	-69.772499
-38.430000	-152.805008	889.929016	-8.627500	32.878124	-64.364998
-49.837002	-60.024002	810.445984	-6.422500	31.679375	-63.231876
-23.424000	-211.852997	781.593018	-12.766250	26.954374	-64.421875
-44.042000	-165.675995	808.859985	-11.943750	10.596250	-61.792500
-31.110001	-211.425995	822.523987	-4.795000	3.775625	-46.261250
-110.166000	-241.682007	848.083008	-1.570625	3.355625	-33.363750
-143.472000	-181.658005	889.624023	4.274375	-1.500625	-30.445625
-85.643997	-219.539001	882.242981	12.871250	-1.968750	-31.504375
-152.378006	-132.309006	896.700012	22.146250	4.458125	-30.344999
-151.158005	-63.135002	983.137024	15.540000	1.124375	-24.775625
-120.169998	-46.237999	928.114990	10.097500	8.264375	-12.582500
-188.673004	-31.110001	1056.824951	4.046875	6.584375	-7.918750
-169.763000	-19.153999	1053.348022	-2.870000	2.393125	-8.408750
-180.987000	-34.526001	1078.052979	-0.546875	2.327500	-5.061875
-217.709000	-52.948002	1104.588013	-0.310625	-0.463750	-7.577500
-199.287003	-62.037003	1072.014038	-4.860625	-3.045000	-2.463125
-167.750000	-61.854000	1071.526001	-1.732500	-6.457500	-2.003750
-173.667007	-60.756001	1077.442993	1.316875	-3.976875	-0.669375
-184.158997	-60.024002	1069.513062	1.071875	-0.638750	1.614375
-192.943008	-53.375000	1108.187012	1.417500	-2.690625	1.496250
-152.561005	-45.688999	1128.317017	-1.732500	-5.420625	2.506875
-147.070999	-25.681000	1122.704956	-1.133125	-7.109375	0.424375
-128.832001	-29.158001	1129.415039	-0.385000	-8.255625	0.385000
-111.996002	-5.307000	1111.053955	-2.611875	-4.068750	2.625000
74.114998	106.994003	1122.277954	0.984375	-6.125000	-5.888750
72.101997	140.300003	1133.258057	3.609375	-4.103750	-6.063750
96.441002	128.039001	1150.582031	4.532500	-8.898750	-5.390000
136.457001	258.579010	1209.264038	3.981250	-10.093125	-7.196875
179.218002	322.933990	1261.785034	0.914375	-5.381250	-10.456250
165.798004	555.343994	1439.661011	-1.649375	-0.253750	-18.305000
206.363007	560.285034	1532.320068	-1.203125	8.960000	-12.166875
96.014000	472.322998	1524.695068	-6.820625	26.613125	-5.919375
66.124001	305.427002	1375.489014	-2.533125	6.479375	-12.810000
170.434006	247.598999	1342.244019	-3.605000	-6.588750	-22.544374
108.702003	110.288002	1336.692993	-7.625625	2.756250	-39.825626
91.256004	118.523003	1401.597046	-5.346250	17.915625	-57.701874
232.288010	36.112000	1233.968994	-16.651251	15.159375	-59.473751
220.637009	-14.762000	1111.420044	-15.518125	26.416250	-67.615623
195.626999	-98.637001	838.932983	-16.397499	54.403126	-78.168121
92.537003	-52.582001	855.585999	-22.277500	60.865002	-76.514374
36.539001	-96.806999	822.402039	-16.401875	40.586876	-66.823753
-37.514999	-155.123001	889.075012	-19.661249	20.785625	-53.882500
-22.936001	-215.818008	812.520020	-17.399376	17.123751	-38.233124
-97.051003	-226.371002	851.132996	-16.344999	11.650625	-30.506874
-83.447998	-210.572006	837.652039	-14.210000	6.173125	-29.321251
-106.445000	-170.738998	866.444031	-2.550625	10.237500	-19.823126
-115.350998	-189.710007	904.447021	6.343750	4.541250	-16.191875
-145.790009	-140.483002	957.639038	5.127500	-1.561875	-8.631875
-109.738998	-135.847000	999.302002	2.563750	-6.006875	-11.274375
-107.542999	-122.975998	1049.016968	4.458125	-2.716875	-3.976875
-138.470001	-103.028999	1098.122070	2.559375	-1.413125	-1.741250
-104.126999	-102.968002	1087.935059	3.303125	-4.265625	1.999375
-153.964005	-89.426003	1159.061035	0.070000	-3.797500	3.263750
-86.193001	-63.318001	1099.281006	-2.222500	-5.394375	2.121875
-112.056999	-65.391998	1138.565063	0.096250	-5.565000	5.306875
-74.969002	-40.931000	1097.084961	-2.436875	-2.165625	2.835000
-105.408005	-32.146999	1089.643066	-0.875000	1.233750	3.106250
-113.521004	-29.585001	1085.800049	-1.006250	-0.726250	3.368750
-130.540009	-10.919000	1127.768066	-1.001875	-3.080000	4.541250
-112.362000	-7.381000	1110.200073	0.070000	-3.521875	4.108125
-103.273003	-14.823000	1112.640015	3.167500	-4.038125	3.500000
-75.396004	-14.030000	1085.983032	0.700000	-1.448125	1.701875
-83.082001	126.331001	1103.855957	-14.822500	15.032500	-5.149375
-87.596001	131.455002	1092.815063	-9.546250	4.615625	-2.992500
-88.084000	128.710007	1089.826050	0.783125	-7.673750	1.382500
-82.532997	147.559006	1093.546997	6.545000	-13.352500	2.423750
-0.671000	201.361008	1195.416992	12.700625	-18.200001	-0.931875
26.962000	387.227997	1301.984009	13.899375	-5.337500	-7.074375
-76.189003	587.796021	1520.242065	9.410625	2.498125	8.903125
-93.452003	666.851990	1576.422974	2.550625	-4.672500	11.178125
-75.457001	565.286987	1479.250000	-13.916875	-14.791875	1.255625
10.187000	367.158997	1316.075073	-28.315001	-7.078750	-12.197500
-6.954000	288.652008	1217.743042	-26.236876	22.798124	-41.348125
-14.335000	206.912003	1255.807007	-26.586876	50.400002	-80.521873
1.342000	129.442001	1174.982056	-21.923124	57.540001	-96.897499
-91.377998	18.422001	1209.203003	-13.851250	50.951248	-99.658127
-25.071001	-92.232002	1189.622070	-5.866875	24.955000	-79.073753
-4.697000	-142.617996	1079.333984	-5.761875	25.738125	-71.859375
-22.570000	-253.882004	1024.250977	1.999375	26.477501	-64.820000
25.375999	-196.785995	921.648987	-6.833750	13.540625	-50.911877
-49.227001	-281.636993	875.471985	-10.749375	13.706875	-37.038750
-41.174999	-220.454010	851.010986	-10.692500	12.166875	-33.398750
-80.581001	-239.363998	887.001038	-4.147500	1.421875	-22.894375
-88.876999	-225.944000	903.898010	4.313750	2.664375	-17.679375
-93.695999	-203.557007	892.613037	4.348750	3.718750	-8.413125
-177.693008	-142.007996	973.621033	0.481250	5.040000	1.491875
-104.554001	-118.889000	892.552002	-4.795000	9.078125	4.554375
-227.408005	-152.622009	944.585022	-4.256875	11.195625	5.481875
-189.893005	-106.139999	991.859985	-3.185000	2.170000	7.078750
-248.941010	-139.568008	988.566040	-0.700000	8.216250	9.633750
-268.765991	-121.084999	1031.021973	0.275625	5.626250	11.440625
-271.816010	-102.846001	1034.376953	0.511875	0.201250	7.581875
-270.108002	-57.950001	1037.122070	-1.360625	-1.723750	0.078750
-245.647003	-39.345001	1062.742065	4.283125	-4.733750	-1.610000
-239.791000	-22.326000	1058.838013	1.815625	-6.203750	0.844375
-238.876007	-57.462002	1064.389038	-0.271250	-3.600625	2.135000
-240.706009	-61.487999	1062.864014	0.988750	-4.488750	0.691250
-247.477005	-71.796997	1076.406006	0.949375	-5.582500	-2.056250
-245.464005	-34.465000	1076.406006	0.761250	-5.276250	-3.600625
-236.375000	-42.517002	1076.040039	-1.203125	-8.465625	-2.611875
0.854000	147.498001	1107.638062	4.628750	-9.756250	0.844375
15.860001	231.373001	1136.186035	-0.350000	-10.228750	-3.136875
3.111000	202.703003	1125.266968	-5.123125	-8.098125	-0.511875
14.518001	225.882996	1120.692017	-6.396250	-4.366250	-0.354375
-6.405000	285.968018	1147.531982	-3.753750	-0.783125	-2.830625
-20.496000	443.347992	1250.072998	-1.386875	-4.296250	0.743750
-107.299004	648.491028	1474.187012	1.990625	-10.871875	-0.590625
-21.167000	730.353027	1547.692017	-9.100000	-5.604375	-7.691250
16.042999	610.427002	1560.989990	-22.203125	5.390000	-9.056250
-10.065001	471.164001	1499.624023	-19.849375	18.847500	-23.331875
89.853004	406.260010	1366.217041	-7.420000	23.126249	-39.751251
37.271000	317.261017	1278.620972	-7.420000	26.201876	-50.330002
74.724998	217.343002	1161.989014	-2.244375	26.201876	-50.330002
74.724998	71.065002	1005.158020	-6.391875	30.786875	-51.371250
59.170002	71.065002	1005.158020	-7.853125	29.216249	-55.566875
-0.122000	-9.516000	1019.187988	-9.362500	26.184376	-62.965000
-72.651001	-48.494999	942.572021	-7.039375	28.441875	-79.353752
