A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
141.581009	21.228001	1118.312988	-1.421875	-2.734375	0.472500
151.951004	10.065001	1121.973022	0.188125	-1.316875	0.568750
149.938004	14.457000	1112.091064	1.176875	-1.986250	-0.581875
136.029999	22.875000	1123.619995	3.701250	-4.970000	-0.345625
161.345001	32.025002	1118.739990	3.797500	-6.422500	-1.225000
180.376999	12.322001	1109.162964	0.844375	-0.271250	1.548750
148.839996	-27.632999	1067.561035	3.482500	3.836875	-0.573125
170.861008	-70.210999	1017.846008	0.796250	1.911875	-2.471875
149.266998	-77.653000	968.314026	-2.143750	6.698125	-0.739375
188.307007	-146.339005	983.686035	1.981875	1.312500	1.894375
162.443008	-91.927002	976.793030	7.266875	-6.461875	4.501875
170.617004	-89.426003	993.812012	10.815000	-7.039375	14.293125
168.848007	-107.848000	999.119019	16.226875	-5.101250	14.730625
148.596008	-36.050999	1013.575989	11.322500	-3.727500	12.525625
156.831009	-38.917999	1003.023010	2.340625	-14.923125	16.629375
151.524002	40.504002	1052.555054	-5.586875	-8.290625	12.293750
223.443008	-27.877001	1066.768066	-1.246875	3.670625	18.309376
69.662003	99.735001	1057.557007	9.817500	-3.653125	16.463125
238.143997	45.445000	1114.165039	17.683750	-17.045000	25.305000
303.963013	16.896999	1074.636963	42.349998	-0.844375	28.109375
165.919998	147.559006	1120.203979	41.107498	-5.175625	32.830002
294.080994	159.697998	1136.063965	29.286249	-23.804375	36.553123
237.839005	190.320007	1075.186035	25.073126	-23.410625	32.261250
320.677002	189.222000	1136.063965	17.600624	-21.109375	33.643749
343.490997	273.829010	1101.781982	12.783750	-12.101250	37.266251
234.606003	196.419998	1073.905029	7.616875	-2.673125	37.730000
272.731018	220.759003	1117.885986	1.124375	-11.011875	29.933750
382.470001	188.612000	1113.494019	4.585000	-7.735000	30.248751
290.604004	164.029007	1092.388062	4.471250	-3.793125	19.420626
343.125000	259.372009	1143.688965	-0.901250	2.213750	10.071250
295.850006	275.720001	1177.604980	1.334375	8.570625	10.438750
217.891998	265.045013	1141.614990	1.334375	8.570625	13.566875
217.891998	274.927002	1108.125977	6.733125	-5.621875	13.566875
290.970001	274.927002	1108.125977	3.084375	-16.253124	13.860000
303.779999	234.301010	1090.680054	9.926875	-3.543750	7.984375
289.384003	309.880005	1206.763062	14.420000	3.241875	8.312500
286.578003	285.907013	1174.859985	15.378125	-2.069375	17.500000
269.253998	242.231003	1166.136963	8.601250	-14.490000	22.474375
73.504997	-53.558002	1077.869995	0.017500	3.679375	4.309375
69.905998	-30.683001	1086.837036	-1.780625	-3.473750	3.955000
97.966003	-75.884003	1091.229004	-0.966875	-3.233125	0.656250
89.609001	-82.899002	1096.474976	2.436875	-0.835625	-1.553125
122.366005	-106.079002	1080.066040	7.249375	-3.276875	-2.568125
68.869003	-32.818001	1075.063965	12.608750	-4.830000	-1.382500
105.591003	-85.827003	1077.504028	9.095625	-6.365625	4.978750
186.721008	-216.488998	1019.005005	7.227500	-2.043125	7.800625
82.899002	-133.041000	985.638000	11.939375	-1.207500	2.476250
39.101002	-31.659000	966.239990	1.124375	-5.035625	1.089375
143.350006	-143.593994	990.213013	-9.546250	-15.023750	13.356875
188.734009	-237.533997	969.778015	-7.485625	-22.933750	21.328125
165.859009	-188.977997	927.749023	3.841250	-14.630000	17.867500
201.238998	-235.582001	878.765991	16.139376	-13.825000	19.656876
207.826996	-243.817001	785.557983	26.315624	-9.038750	18.020624
255.468002	-161.955002	848.632019	33.385624	3.508750	15.999375
183.182999	-55.998001	823.804993	30.799999	-5.486250	27.470625
248.209000	-96.319000	758.473999	31.683750	-11.690000	29.496250
278.282013	19.093000	827.587036	23.340626	-25.283125	43.876877
263.764008	103.883003	819.169006	10.578750	-44.585625	48.715626
399.794006	298.351013	1027.666992	11.458125	-56.384998	54.223751
507.398010	240.889008	1551.108032	45.158749	-59.972500	70.761253
500.505005	386.069000	1502.552002	60.475624	-74.033752	44.152500
579.744019	750.117004	1789.312988	36.491875	-97.133751	36.054375
910.791016	660.690979	1427.338989	19.923750	-53.510624	45.215626
508.984009	456.158020	1387.932983	30.187500	3.797500	9.813125
263.276001	508.434998	1164.185059	38.215626	7.498750	-9.638125
307.074005	441.761993	1058.349976	17.416876	9.196250	0.896875
338.428009	321.287018	1012.843994	-2.996875	14.345625	6.260625
382.470001	265.654999	1043.832031	-13.833750	5.731250	3.031875
452.071014	213.561005	1052.799072	-12.635000	-2.765000	-2.314375
444.994995	167.994003	1009.611023	-11.978750	-2.800000	-7.341250
471.164001	143.533005	1040.781982	-8.876875	1.645000	-8.684375
442.920990	148.779007	1016.565002	-2.283750	2.861250	-5.481875
442.738007	154.634995	1004.487000	-2.165625	-0.297500	-3.823750
459.451996	186.538010	1030.656006	-4.340000	-2.170000	-3.836875
439.321991	152.988007	1000.643982	-8.535625	-0.748125	-7.765625
415.593018	127.673004	1015.161987	-11.580625	-2.261875	-11.873750
107.970001	106.384003	1180.472046	-5.954375	0.975625	-1.478750
125.965004	82.899002	1159.427002	-4.952500	3.867500	-0.888125
133.651001	86.193001	1131.854980	-2.686250	9.782500	-0.774375
103.456001	76.799004	1120.875000	-0.980000	11.637500	0.310625
117.973999	78.812004	1103.001953	-0.380625	6.698125	1.763125
83.326004	74.664001	1085.800049	-0.840000	7.385000	2.480625
113.947998	37.881001	1107.211060	0.638750	6.877500	0.835625
90.829002	54.534000	1098.915039	0.735000	5.311250	2.362500
75.884003	37.820000	1063.962036	-2.458750	3.141250	3.036250
90.889999	-3.355000	1061.888062	-4.987500	2.861250	4.659375
83.264999	4.575000	1030.167969	-4.637500	2.983750	5.783750
113.459999	-47.214001	991.921021	-2.406250	6.816250	7.848750
65.879997	-8.723001	986.309021	6.405000	5.162500	6.090000
136.701004	-83.814003	936.593994	16.012501	-0.056875	6.063750
203.557007	-161.283997	869.859985	17.360001	2.896250	13.623750
180.499008	-232.348999	818.497986	28.516251	5.083750	17.001249
57.340000	-140.544006	755.424011	33.381248	-3.211250	10.346875
146.156006	-59.475002	836.737000	14.638750	-25.624374	33.691875
133.285004	-52.399002	768.783020	5.678750	-44.161251	49.008751
204.654999	64.965004	791.475037	5.801250	-41.601875	40.823124
340.623993	254.796997	1073.661011	-3.928750	-38.246250	60.270000
336.476013	284.626007	1033.035034	0.249375	-30.283751	47.608749
323.300018	350.079010	1292.468018	9.970625	-29.434999	51.874374
336.231995	360.753998	1249.828979	19.245625	-43.386875	43.133125
380.518005	378.321991	1382.687012	24.184999	-55.505627	32.751251
455.548004	462.319000	1425.692017	16.791250	-58.970627	24.941875
474.519012	438.773010	1542.629028	18.720625	-38.849998	26.429375
421.205017	469.944000	1465.829956	10.233125	-24.596251	23.183125
373.929993	319.334991	1273.009033	9.611875	-11.475625	20.326250
348.981018	365.145996	1201.639038	9.406250	-8.404375	8.120000
323.971008	310.916992	1109.102051	1.010625	-6.601875	6.671875
374.479004	235.582001	1085.006958	-3.206875	0.577500	10.141250
393.755005	212.097000	1057.557007	-0.472500	5.665625	10.784375
415.471008	179.584000	1038.586060	1.426250	5.201875	9.082500
446.641998	168.177002	1033.828003	6.107500	4.046875	3.788750
415.410004	165.798004	1002.840027	6.671875	3.018750	-0.026250
394.364990	157.563004	1020.713013	6.006875	1.579375	-0.315000
419.131012	166.957001	1043.526978	7.503125	0.428750	0.503125
211.975006	184.464005	1080.005005	-1.666875	1.102500	-0.888125
187.453003	185.440002	1099.769043	-3.898125	-0.026250	-1.509375
188.246002	180.072006	1111.053955	-3.683750	-2.826250	-5.328750
179.156998	158.173004	1107.760010	-5.858125	-0.459375	-3.399375
208.863998	166.347000	1131.244995	-6.212500	-1.518125	-0.595000
236.070007	110.348999	1135.759033	-6.356875	1.561875	-2.095625
235.216003	19.703001	1142.713013	-4.427500	6.610625	-1.697500
292.800018	-61.122002	1085.983032	4.764375	14.704375	-4.567500
274.988007	-166.591003	918.354980	12.324375	26.276251	0.743750
203.800995	-196.298004	868.030029	6.978125	30.992500	1.443750
185.806000	-151.402008	770.307983	-0.800625	22.063126	11.554375
147.559006	-93.695999	792.085022	-8.233750	0.643125	25.178125
95.465004	-87.656998	829.173035	-27.702499	-11.668125	18.353125
198.311005	-99.612999	868.700989	-43.666874	-27.370001	21.402500
191.966995	-58.499001	841.739014	-18.860624	-40.608749	23.397499
239.242004	24.705000	981.367981	2.791250	-47.254375	26.280624
350.811005	106.811005	1012.112000	22.509375	-49.253750	23.454374
189.770996	316.162994	1012.478027	6.838125	-70.975624	25.795000
574.254028	338.244995	1308.693970	14.450625	-70.713127	29.395624
399.550018	350.018005	1089.947998	27.899376	-52.889374	30.528749
441.274017	360.205017	1083.786987	26.250000	-39.628750	30.183125
552.233032	337.635010	1217.376953	18.567499	-24.154375	22.426250
535.580017	404.613007	1387.261963	11.230625	-39.716251	8.290625
610.244019	421.510010	1335.656006	4.668125	-36.583752	15.636250
472.140015	242.841003	1221.281006	-4.558750	0.008750	14.993125
474.092010	259.738007	1228.844971	6.619375	21.726250	13.750625
414.190002	278.953003	1141.370972	22.343124	14.170625	25.186874
452.925018	148.046997	1078.358032	37.301250	6.798750	32.799374
464.697998	203.191010	1096.170044	37.756248	-3.517500	24.403749
474.274994	168.115997	1068.902954	27.803125	-2.502500	19.936874
473.726013	148.718002	1043.282959	20.776875	6.103125	9.935625
479.033020	196.664001	1012.234009	19.814375	13.483750	-0.166250
419.619019	208.986008	1044.807983	12.451250	20.405001	-6.440000
416.873993	202.337006	1032.791016	8.990625	16.244375	-13.413750
399.916016	261.201996	1008.757019	4.690000	7.087500	-11.418750
442.372009	224.541000	1005.036011	4.690000	-1.452500	-3.635625
424.925995	218.867996	973.682007	1.614375	-1.452500	-3.635625
424.925995	218.867996	1014.369019	2.091250	-1.855000	-1.137500
86.132004	68.014999	1098.609985	2.476250	4.655000	0.485625
109.617004	36.600002	1093.364014	2.366875	3.110625	0.525000
96.014000	74.237000	1105.807983	1.207500	0.323750	-0.126875
115.107002	19.825001	1101.660034	-4.738125	0.148750	2.721250
139.873001	-69.600998	1106.723022	-2.856875	2.117500	0.805000
122.487999	-126.696999	1045.906006	6.488125	11.580625	-9.747500
131.089005	-218.624008	881.145020	8.925000	21.004375	-5.613125
206.302002	-312.442017	919.330994	5.980625	18.046875	3.215625
142.374008	-265.593994	789.523010	1.960000	13.580000	0.936250
151.462997	-218.990005	719.007019	-2.065000	4.585000	9.791250
133.956009	-162.382004	697.291016	19.092501	-6.024375	14.144375
171.959000	4.270000	835.822021	28.936251	-11.151875	23.673124
198.128006	21.228001	834.968018	34.488125	-23.603125	38.215626
142.800995	201.361008	843.812988	30.078125	-46.751251	44.288124
129.320007	343.247009	879.681030	6.212500	-60.046875	53.261250
373.442017	306.281006	1363.289062	13.405000	-49.586250	49.139999
401.868011	382.713989	1378.722046	31.408125	-47.153751	62.164375
407.785004	519.598022	1429.291016	16.716875	-57.750000	85.220627
584.319031	312.929993	1391.837036	21.787500	-26.617500	67.370628
277.489014	547.780029	1396.594971	40.123123	-34.881874	53.108124
381.127991	567.971008	1220.427002	36.684376	-38.893749	41.330624
383.873016	462.319000	1218.657959	30.331875	-29.286249	34.794376
444.201996	469.395020	1213.777954	24.237499	-20.930000	23.576876
384.421997	398.635010	1106.417969	13.186250	-5.643750	9.668750
436.333008	395.279999	1172.603027	-3.867500	-0.647500	2.406250
389.302002	337.269012	1060.424072	-9.051875	-1.907500	-10.696875
364.352997	311.404999	1026.995972	-13.076875	-7.459375	-13.978125
412.604004	261.080017	1035.718994	-17.902500	-6.273750	-14.166250
401.929016	217.587006	992.286987	-4.436250	-2.397500	-7.752500
567.666016	209.656998	1058.655029	10.080000	5.788125	-2.738750
373.747009	204.594009	956.419006	11.291875	11.515000	-3.797500
416.873993	245.891006	999.302002	-11.296250	21.682501	7.393750
459.208008	130.723007	1046.027954	-28.209999	24.552500	5.241250
378.932007	143.227997	1034.743042	-18.370625	3.333750	-12.740000
383.019012	119.621002	1019.919983	-6.203750	-12.538750	-21.245001
386.800995	170.617004	1072.685059	3.066875	-8.010625	-17.364374
365.329010	185.074005	1085.800049	5.451250	-2.922500	-9.537500
368.501007	166.529999	1086.654053	4.838750	2.800000	-2.620625
371.429016	154.025009	1080.370972	4.773125	5.713750	1.688750
