A_X[mg]	A_Y[mg]	A_Z[mg]	G_X[dps]	G_Y[dps]	G_Z[dps]	
-218.074997	-67.466003	1084.823975	-3.517500	-0.293125	-2.331875
-244.548996	-86.253998	1087.020020	-1.666875	2.156875	-2.275000
-236.863007	-88.816002	1067.865967	0.236250	1.360625	-0.643125
-240.584000	-90.279999	1060.973022	2.082500	2.003750	-1.028125
-160.003006	-131.333008	991.432983	1.815625	1.233750	-3.653125
-117.363998	-231.373001	896.944031	1.505000	3.710000	-0.105000
-34.098999	-289.200989	758.351990	10.014375	10.793125	5.048750
-116.022003	-322.080017	755.424011	19.245625	8.347500	0.743750
-119.438004	-274.743988	714.127014	21.866249	0.883750	10.832500
-153.231995	-288.041992	783.789001	18.694374	-6.011250	15.960000
-199.714005	-190.625000	857.294006	16.878750	-12.495000	20.028749
-268.217010	-172.507996	1057.618042	16.664375	-23.008125	12.858125
-146.766006	-178.119995	1034.987061	17.836876	-21.406876	23.996876
-131.638000	-54.778000	1157.780029	3.959375	-26.748751	10.027500
-27.816000	-161.650009	1139.114014	-0.498750	-27.015625	16.253124
-90.889999	96.684998	1197.796021	-10.605000	-26.600000	39.641876
-95.038002	56.913002	1319.307983	-3.758125	-34.396252	31.683750
-145.667999	204.533005	1354.627075	3.784375	-32.856251	39.650623
-217.831009	365.329010	1429.352051	5.193125	-17.263750	36.098125
-249.734009	367.830017	1324.737061	4.510625	1.553125	41.295624
-187.636002	325.191010	1119.959961	1.242500	8.242500	50.666874
-173.240005	305.854004	1065.364990	7.791875	-3.583125	38.644375
-148.535004	339.953003	1133.075073	16.218124	-15.474375	18.961250
-192.576996	322.201996	1167.844971	19.831875	-17.268126	3.355625
-205.692001	334.279999	1231.773071	11.711875	-17.653126	1.036875
-162.382004	270.962006	1245.864014	5.897500	-24.766874	2.948750
-128.404999	179.584000	1254.708984	3.793125	-24.609375	3.486875
-42.761002	166.164001	1225.489990	6.956250	-21.017500	3.832500
-16.348000	135.054001	1207.556030	11.095000	-14.507500	-0.179375
17.507000	162.138000	1176.567993	9.572500	-5.757500	-2.331875
11.285000	147.742004	1139.968018	7.813750	3.307500	-3.915625
-20.862000	180.316010	1105.807983	6.628125	8.977500	-3.408125
-14.701000	145.057999	1085.921997	6.243125	5.709375	-2.541875
-35.136002	153.658997	1078.662964	6.107500	7.997500	-1.351875
-41.663002	135.908005	1098.182983	6.873125	2.270625	-0.288750
-356.362000	-102.053001	895.968018	3.425625	-5.131875	-6.260625
-281.209991	-110.593002	831.674011	4.996250	-3.723125	-4.908750
-298.778015	-135.725006	804.406982	9.948750	-1.850625	-0.669375
-404.369019	-89.548004	955.260010	4.764375	-13.387500	1.028125
-260.653015	-64.598999	936.716003	-0.048125	-13.899375	8.588125
-132.186996	-168.421005	875.960022	2.410625	-8.548750	5.442500
-175.497009	-263.032013	862.052002	-14.306250	-5.464375	0.682500
-2.867000	-345.382019	756.033997	-12.525625	-0.914375	8.715000
-271.266998	-291.153015	959.164001	-1.093750	-16.533125	8.106875
-147.132004	-289.384003	913.291992	-0.192500	-20.982500	11.313750
-87.230003	-84.362999	903.715027	17.718750	-23.791250	29.526875
-198.250000	-132.979996	905.850037	37.121876	-37.480625	28.170626
-26.108000	10.431000	837.468994	40.188751	-29.465626	48.435623
-261.080017	329.826996	1038.463989	48.400623	-28.735001	46.383751
-126.941002	354.471008	1032.425049	46.624374	-38.937500	48.820625
-301.950012	486.109009	1295.395996	41.930000	-41.439999	43.058750
-318.420013	658.067993	1382.808960	39.151875	-26.652500	41.899376
-216.001007	712.296997	1435.025024	41.820625	-10.285625	37.782501
-268.460999	759.815979	1441.125000	31.985624	-3.495625	14.354375
-216.123001	764.025024	1431.609009	2.891875	-23.183125	16.695000
-222.955002	607.559998	1314.854980	-3.815000	-23.865625	1.640625
-201.848999	518.439026	1284.904053	-4.103750	-29.185625	-11.602500
-88.754997	417.911011	1253.306030	-7.428750	-22.548750	-3.408125
-72.468002	352.701996	1224.270020	-7.428750	-8.522500	-2.218125
-22.509001	358.985016	1156.620972	-1.417500	-8.522500	-2.218125
-22.509001	277.306000	1129.781006	-0.958125	2.174375	-3.399375
-54.290001	277.306000	1129.781006	-1.623125	12.355000	-7.783125
-68.930000	292.067993	1087.081055	0.840000	15.636250	-14.485625
-93.635002	269.924988	1073.599976	-1.780625	14.844375	-12.993750
-102.541000	260.287018	1054.933960	-3.005625	12.556250	-12.932500
-121.024002	271.937988	1065.120972	-2.366875	5.858125	-12.005000
